,Correlation,Noise,Name,Length
1070,0.292920193870871,smooth,Curve 107,Length 100
1071,0.7047579607558587,0.05,Curve 107,Length 100
1072,0.6476549087943847,0.1,Curve 107,Length 100
1073,0.3824739466472487,0.15,Curve 107,Length 100
1074,0.4446911809287751,0.2,Curve 107,Length 100
1080,0.5844833684172801,smooth,Curve 108,Length 100
1081,0.8527411973373725,0.05,Curve 108,Length 100
1082,0.673380703044819,0.1,Curve 108,Length 100
1083,0.5124628636140999,0.15,Curve 108,Length 100
1084,0.6011198847466798,0.2,Curve 108,Length 100
1090,0.4358800464814297,smooth,Curve 109,Length 100
1091,0.8047526767080142,0.05,Curve 109,Length 100
1092,0.6525195584456539,0.1,Curve 109,Length 100
1093,0.6205607413282218,0.15,Curve 109,Length 100
1094,0.4329231719621333,0.2,Curve 109,Length 100
1100,0.5432180497755213,smooth,Curve 110,Length 100
1101,0.8852456029465293,0.05,Curve 110,Length 100
1102,0.5703646431471041,0.1,Curve 110,Length 100
1103,0.6544874067610625,0.15,Curve 110,Length 100
1104,0.193699016282611,0.2,Curve 110,Length 100
1110,0.6295207234300437,smooth,Curve 111,Length 100
1111,0.836723491432939,0.05,Curve 111,Length 100
1112,0.7009717164710515,0.1,Curve 111,Length 100
1113,0.5531633993139415,0.15,Curve 111,Length 100
1114,0.4186163327793737,0.2,Curve 111,Length 100
1120,0.4073463504883969,smooth,Curve 112,Length 100
1121,0.8305412815682337,0.05,Curve 112,Length 100
1122,0.7625745212762749,0.1,Curve 112,Length 100
1123,0.7018721507357941,0.15,Curve 112,Length 100
1124,0.4486098488194719,0.2,Curve 112,Length 100
1130,0.580221787444111,smooth,Curve 113,Length 100
1131,0.8214848992259874,0.05,Curve 113,Length 100
1132,0.7132721084173145,0.1,Curve 113,Length 100
1133,0.6356175432048863,0.15,Curve 113,Length 100
1134,0.5564666240534639,0.2,Curve 113,Length 100
1140,0.3791893481372157,smooth,Curve 114,Length 100
1141,0.9476025785306618,0.05,Curve 114,Length 100
1142,0.7322875675314814,0.1,Curve 114,Length 100
1143,0.5845682414574229,0.15,Curve 114,Length 100
1144,0.5789664944547614,0.2,Curve 114,Length 100
1150,0.1428064449583184,smooth,Curve 115,Length 100
1151,0.73264049613014,0.05,Curve 115,Length 100
1152,0.4647896371039033,0.1,Curve 115,Length 100
1153,0.4633752080137301,0.15,Curve 115,Length 100
1154,0.3671256543732162,0.2,Curve 115,Length 100
1160,0.4007086070886098,smooth,Curve 116,Length 100
1161,0.8132750838455702,0.05,Curve 116,Length 100
1162,0.5608364481448626,0.1,Curve 116,Length 100
1163,0.4315593573906974,0.15,Curve 116,Length 100
1164,0.4583707239721331,0.2,Curve 116,Length 100
1170,0.4054868393172566,smooth,Curve 117,Length 100
1171,0.7048999205565947,0.05,Curve 117,Length 100
1172,0.6503300986421288,0.1,Curve 117,Length 100
1173,0.4499504498239982,0.15,Curve 117,Length 100
1174,0.5183446482930845,0.2,Curve 117,Length 100
1180,0.5348260838089285,smooth,Curve 118,Length 100
1181,0.648072693327632,0.05,Curve 118,Length 100
1182,0.6904149793147584,0.1,Curve 118,Length 100
1183,0.5512395917170158,0.15,Curve 118,Length 100
1184,0.590445602183305,0.2,Curve 118,Length 100
1190,0.600955379333149,smooth,Curve 119,Length 100
1191,0.8483924401170596,0.05,Curve 119,Length 100
1192,0.7052509670015383,0.1,Curve 119,Length 100
1193,0.4338319693533629,0.15,Curve 119,Length 100
1194,0.5347599823549165,0.2,Curve 119,Length 100
1200,0.1790920352250929,smooth,Curve 120,Length 100
1201,0.5854840934498988,0.05,Curve 120,Length 100
1202,0.4550147755430642,0.1,Curve 120,Length 100
1203,0.3876311620636264,0.15,Curve 120,Length 100
1204,0.3598684121487034,0.2,Curve 120,Length 100
1210,0.3300761462966602,smooth,Curve 121,Length 100
1211,0.7650870315748403,0.05,Curve 121,Length 100
1212,0.6583470924419188,0.1,Curve 121,Length 100
1213,0.5572314225127704,0.15,Curve 121,Length 100
1214,0.5773280575633849,0.2,Curve 121,Length 100
1220,0.6114310909520496,smooth,Curve 122,Length 100
1221,0.7674681397624185,0.05,Curve 122,Length 100
1222,0.7093429171895201,0.1,Curve 122,Length 100
1223,0.6447083734146892,0.15,Curve 122,Length 100
1224,0.3883762950685439,0.2,Curve 122,Length 100
1230,0.4305268513107693,smooth,Curve 123,Length 100
1231,0.812103424734246,0.05,Curve 123,Length 100
1232,0.71133870644842,0.1,Curve 123,Length 100
1233,0.6449675898977265,0.15,Curve 123,Length 100
1234,0.5903050411932801,0.2,Curve 123,Length 100
1240,0.2912875130142347,smooth,Curve 124,Length 100
1241,0.8215078423473937,0.05,Curve 124,Length 100
1242,0.609581395698516,0.1,Curve 124,Length 100
1243,0.6038353115322042,0.15,Curve 124,Length 100
1244,0.4426480433810307,0.2,Curve 124,Length 100
1250,0.3388068314385704,smooth,Curve 125,Length 100
1251,0.7919396686261156,0.05,Curve 125,Length 100
1252,0.6500809463963285,0.1,Curve 125,Length 100
1253,0.5728684857491897,0.15,Curve 125,Length 100
1254,0.5446332241467922,0.2,Curve 125,Length 100
1260,0.4950347693952034,smooth,Curve 126,Length 100
1261,0.824307146767106,0.05,Curve 126,Length 100
1262,0.7235129110885011,0.1,Curve 126,Length 100
1263,0.5925012568160942,0.15,Curve 126,Length 100
1264,0.3950721544706418,0.2,Curve 126,Length 100
1270,0.3681934689084401,smooth,Curve 127,Length 100
1271,0.7586162703001026,0.05,Curve 127,Length 100
1272,0.6573562115418938,0.1,Curve 127,Length 100
1273,0.564573618669137,0.15,Curve 127,Length 100
1274,0.4579276502266458,0.2,Curve 127,Length 100
1280,0.0063629210424751,smooth,Curve 128,Length 100
1281,0.7428438248413781,0.05,Curve 128,Length 100
1282,0.6920478167102033,0.1,Curve 128,Length 100
1283,0.7329516970874195,0.15,Curve 128,Length 100
1284,0.4118840024761824,0.2,Curve 128,Length 100
1290,0.6165854542782537,smooth,Curve 129,Length 100
1291,0.8151103353826844,0.05,Curve 129,Length 100
1292,0.6766769781980448,0.1,Curve 129,Length 100
1293,0.5093270625257945,0.15,Curve 129,Length 100
1294,0.4905269979809186,0.2,Curve 129,Length 100
1300,0.4014907483418156,smooth,Curve 130,Length 100
1301,0.8605943444716769,0.05,Curve 130,Length 100
1302,0.5550591643885032,0.1,Curve 130,Length 100
1303,0.5360711943457723,0.15,Curve 130,Length 100
1304,0.6244716328080282,0.2,Curve 130,Length 100
1310,0.4676233506973788,smooth,Curve 131,Length 100
1311,0.8090339069340876,0.05,Curve 131,Length 100
1312,0.7476827089088578,0.1,Curve 131,Length 100
1313,0.7574029616537152,0.15,Curve 131,Length 100
1314,0.459484972750704,0.2,Curve 131,Length 100
1320,0.4706434553982551,smooth,Curve 132,Length 100
1321,0.6904183801262955,0.05,Curve 132,Length 100
1322,0.359696665589001,0.1,Curve 132,Length 100
1323,0.506778497117099,0.15,Curve 132,Length 100
1324,0.2944962438067197,0.2,Curve 132,Length 100
1330,0.4465084221943021,smooth,Curve 133,Length 100
1331,0.7640025546672181,0.05,Curve 133,Length 100
1332,0.6994975131851241,0.1,Curve 133,Length 100
1333,0.5816145991269147,0.15,Curve 133,Length 100
1334,0.5586867369260878,0.2,Curve 133,Length 100
1340,0.5470560152696808,smooth,Curve 134,Length 100
1341,0.8058127253648047,0.05,Curve 134,Length 100
1342,0.6884580660600392,0.1,Curve 134,Length 100
1343,0.704637541618161,0.15,Curve 134,Length 100
1344,0.6003680328591048,0.2,Curve 134,Length 100
1350,0.3466912089036095,smooth,Curve 135,Length 100
1351,0.7654168323640116,0.05,Curve 135,Length 100
1352,0.5978230666103919,0.1,Curve 135,Length 100
1353,0.381317107325245,0.15,Curve 135,Length 100
1354,0.3791628367393723,0.2,Curve 135,Length 100
1360,0.3143002852336191,smooth,Curve 136,Length 100
1361,0.7331410766839408,0.05,Curve 136,Length 100
1362,0.6851172620544476,0.1,Curve 136,Length 100
1363,0.5972819180978545,0.15,Curve 136,Length 100
1364,0.3103242681100981,0.2,Curve 136,Length 100
1370,0.4994945705487175,smooth,Curve 137,Length 100
1371,0.935339423452758,0.05,Curve 137,Length 100
1372,0.8636404453753349,0.1,Curve 137,Length 100
1373,0.7892820151971891,0.15,Curve 137,Length 100
1374,0.5081341165575818,0.2,Curve 137,Length 100
1380,0.4449489381965708,smooth,Curve 138,Length 100
1381,0.8949557998551635,0.05,Curve 138,Length 100
1382,0.5887471268888771,0.1,Curve 138,Length 100
1383,0.8146918899096613,0.15,Curve 138,Length 100
1384,0.5418030402240083,0.2,Curve 138,Length 100
1390,0.3191620793322962,smooth,Curve 139,Length 100
1391,0.7086610040916917,0.05,Curve 139,Length 100
1392,0.5576459087443854,0.1,Curve 139,Length 100
1393,0.5168796801999443,0.15,Curve 139,Length 100
1394,0.4109525170744662,0.2,Curve 139,Length 100
1400,0.5665209341732784,smooth,Curve 140,Length 100
1401,0.7490008426837854,0.05,Curve 140,Length 100
1402,0.6167325144136993,0.1,Curve 140,Length 100
1403,0.5549246883855359,0.15,Curve 140,Length 100
1404,0.5177157893131585,0.2,Curve 140,Length 100
1410,0.6008536918326667,smooth,Curve 141,Length 100
1411,0.764902822770873,0.05,Curve 141,Length 100
1412,0.4677463723140265,0.1,Curve 141,Length 100
1413,0.3343842572718403,0.15,Curve 141,Length 100
1414,0.30921089390404,0.2,Curve 141,Length 100
1420,0.7208075431077454,smooth,Curve 142,Length 100
1421,0.9002592887485219,0.05,Curve 142,Length 100
1422,0.83072703218233,0.1,Curve 142,Length 100
1423,0.6743781672730625,0.15,Curve 142,Length 100
1424,0.7223484763547792,0.2,Curve 142,Length 100
1430,0.1342481047311747,smooth,Curve 143,Length 100
1431,0.8633504764299245,0.05,Curve 143,Length 100
1432,0.4946713236173762,0.1,Curve 143,Length 100
1433,0.5163570110504351,0.15,Curve 143,Length 100
1434,0.2699495630610612,0.2,Curve 143,Length 100
1440,0.6910775986564847,smooth,Curve 144,Length 100
1441,0.8166702362135806,0.05,Curve 144,Length 100
1442,0.6023802915005952,0.1,Curve 144,Length 100
1443,0.7114528648332124,0.15,Curve 144,Length 100
1444,0.3437215609335722,0.2,Curve 144,Length 100
1450,0.5468800043016949,smooth,Curve 145,Length 100
1451,0.8881275473357358,0.05,Curve 145,Length 100
1452,0.6847862803540319,0.1,Curve 145,Length 100
1453,0.6397791805124333,0.15,Curve 145,Length 100
1454,0.6542318352173596,0.2,Curve 145,Length 100
1460,0.5747125113496776,smooth,Curve 146,Length 100
1461,0.7948770894066778,0.05,Curve 146,Length 100
1462,0.5441583254915329,0.1,Curve 146,Length 100
1463,0.5016268737119001,0.15,Curve 146,Length 100
1464,0.4452673875196999,0.2,Curve 146,Length 100
1470,0.2901090114868225,smooth,Curve 147,Length 100
1471,0.7068614040196309,0.05,Curve 147,Length 100
1472,0.5902620717978381,0.1,Curve 147,Length 100
1473,0.562539489189608,0.15,Curve 147,Length 100
1474,0.5581921448314062,0.2,Curve 147,Length 100
1480,0.3079200238175182,smooth,Curve 148,Length 100
1481,0.8682143356228191,0.05,Curve 148,Length 100
1482,0.7424988936874158,0.1,Curve 148,Length 100
1483,0.7584664336870584,0.15,Curve 148,Length 100
1484,0.4727437429010816,0.2,Curve 148,Length 100
1490,0.4407630282971804,smooth,Curve 149,Length 100
1491,0.8884489146822463,0.05,Curve 149,Length 100
1492,0.6285092147549423,0.1,Curve 149,Length 100
1493,0.6200029475974804,0.15,Curve 149,Length 100
1494,0.5135308359202713,0.2,Curve 149,Length 100
1500,0.3205208358682214,smooth,Curve 150,Length 100
1501,0.8540319556494166,0.05,Curve 150,Length 100
1502,0.716539461898038,0.1,Curve 150,Length 100
1503,0.6386489837707592,0.15,Curve 150,Length 100
1504,0.5776001733911276,0.2,Curve 150,Length 100
1510,0.5569564734173658,smooth,Curve 151,Length 100
1511,0.8033243128208115,0.05,Curve 151,Length 100
1512,0.5858970859984394,0.1,Curve 151,Length 100
1513,0.6480406243654786,0.15,Curve 151,Length 100
1514,0.4776435558151669,0.2,Curve 151,Length 100
1520,0.5219607679418777,smooth,Curve 152,Length 100
1521,0.8692358399544972,0.05,Curve 152,Length 100
1522,0.6451723497789293,0.1,Curve 152,Length 100
1523,0.3376707903078649,0.15,Curve 152,Length 100
1524,0.5451479240433202,0.2,Curve 152,Length 100
1530,0.2032887039544804,smooth,Curve 153,Length 100
1531,0.7120722455236137,0.05,Curve 153,Length 100
1532,0.6614599949134989,0.1,Curve 153,Length 100
1533,0.5343606327874747,0.15,Curve 153,Length 100
1534,0.4501837890292996,0.2,Curve 153,Length 100
1540,0.3723161854017348,smooth,Curve 154,Length 100
1541,0.6240335857389652,0.05,Curve 154,Length 100
1542,0.4169161775251037,0.1,Curve 154,Length 100
1543,0.4203410589595728,0.15,Curve 154,Length 100
1544,0.4249852857743422,0.2,Curve 154,Length 100
1550,0.6184790143096268,smooth,Curve 155,Length 100
1551,0.8512742753750167,0.05,Curve 155,Length 100
1552,0.7792985333889407,0.1,Curve 155,Length 100
1553,0.5954936004505025,0.15,Curve 155,Length 100
1554,0.5979183653287314,0.2,Curve 155,Length 100
1560,0.6345865304597802,smooth,Curve 156,Length 100
1561,0.7952989655163071,0.05,Curve 156,Length 100
1562,0.574523694497983,0.1,Curve 156,Length 100
1563,0.4974755278075696,0.15,Curve 156,Length 100
1564,0.3187112692846602,0.2,Curve 156,Length 100
1570,0.6704957368291578,smooth,Curve 157,Length 100
1571,0.6471214851800685,0.05,Curve 157,Length 100
1572,0.7435071405084408,0.1,Curve 157,Length 100
1573,0.6912306693853963,0.15,Curve 157,Length 100
1574,0.5315060098105129,0.2,Curve 157,Length 100
1580,0.2115684369262358,smooth,Curve 158,Length 100
1581,0.6906896223732646,0.05,Curve 158,Length 100
1582,0.6760920973517718,0.1,Curve 158,Length 100
1583,0.3728554391904295,0.15,Curve 158,Length 100
1584,0.2969869735056424,0.2,Curve 158,Length 100
1590,0.5254397067502447,smooth,Curve 159,Length 100
1591,0.7318877224651594,0.05,Curve 159,Length 100
1592,0.6565827212947617,0.1,Curve 159,Length 100
1593,0.6304315366409072,0.15,Curve 159,Length 100
1594,0.410068197906135,0.2,Curve 159,Length 100
1600,0.5832004537421401,smooth,Curve 160,Length 100
1601,0.8895544134941842,0.05,Curve 160,Length 100
1602,0.8427253578265405,0.1,Curve 160,Length 100
1603,0.5948760198766067,0.15,Curve 160,Length 100
1604,0.5538701049464253,0.2,Curve 160,Length 100
1610,0.5429358020669952,smooth,Curve 161,Length 100
1611,0.6318106454016055,0.05,Curve 161,Length 100
1612,0.6491382155101549,0.1,Curve 161,Length 100
1613,0.6420121447039846,0.15,Curve 161,Length 100
1614,0.432287485504373,0.2,Curve 161,Length 100
1620,0.5560834573638161,smooth,Curve 162,Length 100
1621,0.794357343823404,0.05,Curve 162,Length 100
1622,0.6243368578681692,0.1,Curve 162,Length 100
1623,0.5817431901229033,0.15,Curve 162,Length 100
1624,0.5403551100013944,0.2,Curve 162,Length 100
1630,0.5823843171078509,smooth,Curve 163,Length 100
1631,0.7864385162200659,0.05,Curve 163,Length 100
1632,0.6368632407641699,0.1,Curve 163,Length 100
1633,0.5305583637930092,0.15,Curve 163,Length 100
1634,0.541962997797545,0.2,Curve 163,Length 100
1640,0.49993731618906,smooth,Curve 164,Length 100
1641,0.7417922077333391,0.05,Curve 164,Length 100
1642,0.58312436142521,0.1,Curve 164,Length 100
1643,0.6556406153290495,0.15,Curve 164,Length 100
1644,0.4602205782497671,0.2,Curve 164,Length 100
1650,0.5123662976412765,smooth,Curve 165,Length 100
1651,0.7901670039043239,0.05,Curve 165,Length 100
1652,0.6622299268194386,0.1,Curve 165,Length 100
1653,0.5846730345894896,0.15,Curve 165,Length 100
1654,0.4830674112855875,0.2,Curve 165,Length 100
1660,0.4688758295489423,smooth,Curve 166,Length 100
1661,0.8072335751324347,0.05,Curve 166,Length 100
1662,0.5862132607899452,0.1,Curve 166,Length 100
1663,0.5867929858353433,0.15,Curve 166,Length 100
1664,0.4277241370385747,0.2,Curve 166,Length 100
1670,0.4227955538288912,smooth,Curve 167,Length 100
1671,0.9128383745433,0.05,Curve 167,Length 100
1672,0.7210997917139244,0.1,Curve 167,Length 100
1673,0.6045478374424187,0.15,Curve 167,Length 100
1674,0.6853272208405757,0.2,Curve 167,Length 100
1680,0.5139446646840805,smooth,Curve 168,Length 100
1681,0.7715792318858639,0.05,Curve 168,Length 100
1682,0.7083199482902075,0.1,Curve 168,Length 100
1683,0.7352014102535984,0.15,Curve 168,Length 100
1684,0.5269416576371655,0.2,Curve 168,Length 100
1690,0.241205821011423,smooth,Curve 169,Length 100
1691,0.8488285546978465,0.05,Curve 169,Length 100
1692,0.6160999873618075,0.1,Curve 169,Length 100
1693,0.3657840157798868,0.15,Curve 169,Length 100
1694,0.2995894961231596,0.2,Curve 169,Length 100
1700,0.5619289421276492,smooth,Curve 170,Length 100
1701,0.846509093506402,0.05,Curve 170,Length 100
1702,0.6679425122192734,0.1,Curve 170,Length 100
1703,0.7238551279353097,0.15,Curve 170,Length 100
1704,0.5350656600709487,0.2,Curve 170,Length 100
1710,0.2749017602103737,smooth,Curve 171,Length 100
1711,0.7078557095142493,0.05,Curve 171,Length 100
1712,0.6894140112087993,0.1,Curve 171,Length 100
1713,0.6798129274532207,0.15,Curve 171,Length 100
1714,0.523351093928949,0.2,Curve 171,Length 100
1720,0.3241076048795113,smooth,Curve 172,Length 100
1721,0.8397822330207605,0.05,Curve 172,Length 100
1722,0.6591821728480821,0.1,Curve 172,Length 100
1723,0.5715973284276602,0.15,Curve 172,Length 100
1724,0.5612641812425777,0.2,Curve 172,Length 100
1730,0.3912341314840227,smooth,Curve 173,Length 100
1731,0.8429272433170015,0.05,Curve 173,Length 100
1732,0.7213862809196655,0.1,Curve 173,Length 100
1733,0.593714074766595,0.15,Curve 173,Length 100
1734,0.5841087054736972,0.2,Curve 173,Length 100
1740,0.4764277268703075,smooth,Curve 174,Length 100
1741,0.8544598137018554,0.05,Curve 174,Length 100
1742,0.620853013064443,0.1,Curve 174,Length 100
1743,0.6176088451499487,0.15,Curve 174,Length 100
1744,0.462170721143286,0.2,Curve 174,Length 100
1750,0.339914561671763,smooth,Curve 175,Length 100
1751,0.6578581042059046,0.05,Curve 175,Length 100
1752,0.6761934598713522,0.1,Curve 175,Length 100
1753,0.550041733988754,0.15,Curve 175,Length 100
1754,0.5335541614057713,0.2,Curve 175,Length 100
1760,0.2751183271135786,smooth,Curve 176,Length 100
1761,0.6748372689612864,0.05,Curve 176,Length 100
1762,0.6640741152629501,0.1,Curve 176,Length 100
1763,0.5742227288330577,0.15,Curve 176,Length 100
1764,0.2504046589767229,0.2,Curve 176,Length 100
1770,0.587022307968714,smooth,Curve 177,Length 100
1771,0.8217690282042504,0.05,Curve 177,Length 100
1772,0.8074942161918593,0.1,Curve 177,Length 100
1773,0.7070387841295928,0.15,Curve 177,Length 100
1774,0.7993718384650755,0.2,Curve 177,Length 100
1780,0.5472824569525718,smooth,Curve 178,Length 100
1781,0.7899731613331559,0.05,Curve 178,Length 100
1782,0.7935947335483988,0.1,Curve 178,Length 100
1783,0.5133710305073006,0.15,Curve 178,Length 100
1784,0.5483120121955098,0.2,Curve 178,Length 100
1790,0.667867916459324,smooth,Curve 179,Length 100
1791,0.8263451081695902,0.05,Curve 179,Length 100
1792,0.8384753280648513,0.1,Curve 179,Length 100
1793,0.5786706470838381,0.15,Curve 179,Length 100
1794,0.6464844028597525,0.2,Curve 179,Length 100
1800,0.7573927844590248,smooth,Curve 180,Length 100
1801,0.840774934410369,0.05,Curve 180,Length 100
1802,0.7963610472324671,0.1,Curve 180,Length 100
1803,0.7655687142582048,0.15,Curve 180,Length 100
1804,0.665474709879445,0.2,Curve 180,Length 100
1810,0.2157212436418225,smooth,Curve 181,Length 100
1811,0.6701285952557754,0.05,Curve 181,Length 100
1812,0.6676060006267022,0.1,Curve 181,Length 100
1813,0.6830103721983865,0.15,Curve 181,Length 100
1814,0.5566052944720438,0.2,Curve 181,Length 100
1820,0.4557316345212262,smooth,Curve 182,Length 100
1821,0.7099043685398777,0.05,Curve 182,Length 100
1822,0.5453762340511181,0.1,Curve 182,Length 100
1823,0.5928366413848991,0.15,Curve 182,Length 100
1824,0.4013191426748086,0.2,Curve 182,Length 100
1830,0.5120741818154111,smooth,Curve 183,Length 100
1831,0.9063117423817526,0.05,Curve 183,Length 100
1832,0.6677679338971563,0.1,Curve 183,Length 100
1833,0.6907200266694526,0.15,Curve 183,Length 100
1834,0.4287054520386662,0.2,Curve 183,Length 100
1840,0.4256330667386944,smooth,Curve 184,Length 100
1841,0.7739109058832796,0.05,Curve 184,Length 100
1842,0.6199736015703062,0.1,Curve 184,Length 100
1843,0.4890424488676748,0.15,Curve 184,Length 100
