,Name,AMI score,Length,Noise
1,Curve 154,0.5881730852378919,Length 300,0.1
2,Curve 154,0.576981782313537,Length 300,0.15
3,Curve 154,0.5361307648198421,Length 300,0.2
0,Curve 155,0.5047979001654812,Length 300,0.05
1,Curve 155,0.43688534299573295,Length 300,0.1
2,Curve 155,0.4744189170340927,Length 300,0.15
3,Curve 155,0.4109568149279519,Length 300,0.2
0,Curve 156,0.8139696756125318,Length 300,0.05
1,Curve 156,0.6603595711963387,Length 300,0.1
2,Curve 156,0.6506790869542031,Length 300,0.15
3,Curve 156,0.6362233033026126,Length 300,0.2
0,Curve 157,0.8267008619182615,Length 300,0.05
1,Curve 157,0.5488996565258348,Length 300,0.1
2,Curve 157,0.6733247217678994,Length 300,0.15
3,Curve 157,0.43021655458053515,Length 300,0.2
0,Curve 158,0.39207423801196745,Length 300,0.05
1,Curve 158,0.5075219071326256,Length 300,0.1
2,Curve 158,0.363732612372497,Length 300,0.15
3,Curve 158,0.3289954478160303,Length 300,0.2
0,Curve 159,0.7708221516906754,Length 300,0.05
1,Curve 159,0.6421098116904963,Length 300,0.1
2,Curve 159,0.6102962072410297,Length 300,0.15
3,Curve 159,0.6186963237978165,Length 300,0.2
0,Curve 160,0.7509356121361321,Length 300,0.05
1,Curve 160,0.6012369760032565,Length 300,0.1
2,Curve 160,0.646909492435834,Length 300,0.15
3,Curve 160,0.5424962342967733,Length 300,0.2
0,Curve 161,0.6207260579630113,Length 300,0.05
1,Curve 161,0.5760025671850106,Length 300,0.1
2,Curve 161,0.4636948089415717,Length 300,0.15
3,Curve 161,0.4170621496202792,Length 300,0.2
0,Curve 162,0.8186779412290083,Length 300,0.05
1,Curve 162,0.7508708559230025,Length 300,0.1
2,Curve 162,0.70506875646708,Length 300,0.15
3,Curve 162,0.671262416594194,Length 300,0.2
0,Curve 163,0.9027236737976596,Length 300,0.05
1,Curve 163,0.8807688287956704,Length 300,0.1
2,Curve 163,0.8070670336315651,Length 300,0.15
3,Curve 163,0.44088558008843526,Length 300,0.2
0,Curve 164,0.6365372104780893,Length 300,0.05
1,Curve 164,0.4835006653141005,Length 300,0.1
2,Curve 164,0.5407984298632115,Length 300,0.15
3,Curve 164,0.5197453286262295,Length 300,0.2
0,Curve 165,0.6352473815115077,Length 300,0.05
1,Curve 165,0.6832616047109328,Length 300,0.1
2,Curve 165,0.5518029450114524,Length 300,0.15
3,Curve 165,0.5219313543782218,Length 300,0.2
0,Curve 166,0.6904806641460881,Length 300,0.05
1,Curve 166,0.662852168731555,Length 300,0.1
2,Curve 166,0.5832093297882145,Length 300,0.15
3,Curve 166,0.529581365175996,Length 300,0.2
0,Curve 167,0.46925255805265303,Length 300,0.05
1,Curve 167,0.46797814828816453,Length 300,0.1
2,Curve 167,0.3765796451467369,Length 300,0.15
3,Curve 167,0.40893377715550133,Length 300,0.2
0,Curve 168,0.6573155249584269,Length 300,0.05
1,Curve 168,0.573041585168,Length 300,0.1
2,Curve 168,0.5808524171780141,Length 300,0.15
3,Curve 168,0.5363634456024812,Length 300,0.2
0,Curve 169,0.6985032193419694,Length 300,0.05
1,Curve 169,0.6231869324927116,Length 300,0.1
2,Curve 169,0.5467168033583796,Length 300,0.15
3,Curve 169,0.5273047077294788,Length 300,0.2
0,Curve 170,0.6307052171575974,Length 300,0.05
1,Curve 170,0.4822724182733285,Length 300,0.1
2,Curve 170,0.417826544209714,Length 300,0.15
3,Curve 170,0.4455754608680366,Length 300,0.2
0,Curve 171,0.6171118714839818,Length 300,0.05
1,Curve 171,0.47399170532781226,Length 300,0.1
2,Curve 171,0.4574933626105765,Length 300,0.15
3,Curve 171,0.35441058454638186,Length 300,0.2
0,Curve 172,0.6162997435367913,Length 300,0.05
1,Curve 172,0.6071821653284539,Length 300,0.1
2,Curve 172,0.4947024541732839,Length 300,0.15
3,Curve 172,0.5071396008597191,Length 300,0.2
0,Curve 173,0.8896076379880662,Length 300,0.05
1,Curve 173,0.7479528064772945,Length 300,0.1
2,Curve 173,0.7035811349287643,Length 300,0.15
3,Curve 173,0.6050351731010413,Length 300,0.2
0,Curve 174,0.700896658048595,Length 300,0.05
1,Curve 174,0.5651108839000134,Length 300,0.1
2,Curve 174,0.73967771031784,Length 300,0.15
3,Curve 174,0.5282257120212777,Length 300,0.2
0,Curve 175,0.7516742107304457,Length 300,0.05
1,Curve 175,0.6433804185494868,Length 300,0.1
2,Curve 175,0.6066407220638678,Length 300,0.15
3,Curve 175,0.6135866320135956,Length 300,0.2
0,Curve 176,0.7740834938070833,Length 300,0.05
1,Curve 176,0.7837257656237209,Length 300,0.1
2,Curve 176,0.6740630924621439,Length 300,0.15
3,Curve 176,0.7349655682754619,Length 300,0.2
0,Curve 177,0.7873126887133903,Length 300,0.05
1,Curve 177,0.6219857126962681,Length 300,0.1
2,Curve 177,0.6181385866859166,Length 300,0.15
3,Curve 177,0.6124838037567579,Length 300,0.2
0,Curve 178,0.8056986641107824,Length 300,0.05
1,Curve 178,0.675548195237324,Length 300,0.1
2,Curve 178,0.6696796981067609,Length 300,0.15
3,Curve 178,0.6250538676237968,Length 300,0.2
0,Curve 179,0.684929318644479,Length 300,0.05
1,Curve 179,0.4761820086131487,Length 300,0.1
2,Curve 179,0.44110081979906773,Length 300,0.15
3,Curve 179,0.49562864607694973,Length 300,0.2
0,Curve 180,0.7581282231529953,Length 300,0.05
1,Curve 180,0.5947145823296714,Length 300,0.1
2,Curve 180,0.5930614793452095,Length 300,0.15
3,Curve 180,0.6093955360005029,Length 300,0.2
0,Curve 181,0.6993274347404292,Length 300,0.05
1,Curve 181,0.6337001871880038,Length 300,0.1
2,Curve 181,0.5931070146890194,Length 300,0.15
3,Curve 181,0.43294595107636114,Length 300,0.2
0,Curve 182,0.6994550953393734,Length 300,0.05
1,Curve 182,0.6742130090821998,Length 300,0.1
2,Curve 182,0.6339371853848985,Length 300,0.15
3,Curve 182,0.6689270904646296,Length 300,0.2
0,Curve 183,0.6829592867270992,Length 300,0.05
1,Curve 183,0.6403324916561332,Length 300,0.1
2,Curve 183,0.5391264274572066,Length 300,0.15
3,Curve 183,0.6654012237179886,Length 300,0.2
0,Curve 184,0.7717234952863363,Length 300,0.05
1,Curve 184,0.6517016691276155,Length 300,0.1
2,Curve 184,0.7322857969810493,Length 300,0.15
3,Curve 184,0.6175208291958137,Length 300,0.2
0,Curve 185,0.5672999812635635,Length 300,0.05
1,Curve 185,0.5050539309008666,Length 300,0.1
2,Curve 185,0.5414479279849862,Length 300,0.15
3,Curve 185,0.4938851443179084,Length 300,0.2
0,Curve 186,0.776457526651637,Length 300,0.05
1,Curve 186,0.6900419197520906,Length 300,0.1
2,Curve 186,0.6508523714408126,Length 300,0.15
3,Curve 186,0.6732494696002705,Length 300,0.2
0,Curve 187,0.6449663110772967,Length 300,0.05
1,Curve 187,0.5572748913120823,Length 300,0.1
2,Curve 187,0.44319542536127543,Length 300,0.15
3,Curve 187,0.40690305806728083,Length 300,0.2
0,Curve 188,0.721279321335448,Length 300,0.05
1,Curve 188,0.5680799978478683,Length 300,0.1
2,Curve 188,0.5963707987386572,Length 300,0.15
3,Curve 188,0.5590729005714856,Length 300,0.2
0,Curve 189,0.6655079744432923,Length 300,0.05
1,Curve 189,0.6579550595801323,Length 300,0.1
2,Curve 189,0.6446342480984749,Length 300,0.15
3,Curve 189,0.591654402278791,Length 300,0.2
0,Curve 190,0.5597357568281079,Length 300,0.05
1,Curve 190,0.4852305732518773,Length 300,0.1
2,Curve 190,0.4359311912198909,Length 300,0.15
3,Curve 190,0.509968225812238,Length 300,0.2
0,Curve 191,0.6273853843678897,Length 300,0.05
1,Curve 191,0.4825248451143812,Length 300,0.1
2,Curve 191,0.6121030438924994,Length 300,0.15
3,Curve 191,0.5971927189816293,Length 300,0.2
0,Curve 192,0.6509260324111567,Length 300,0.05
1,Curve 192,0.5574246498070361,Length 300,0.1
2,Curve 192,0.5450001042419905,Length 300,0.15
3,Curve 192,0.5007869486272344,Length 300,0.2
0,Curve 193,0.7251188520532669,Length 300,0.05
1,Curve 193,0.6034987419785751,Length 300,0.1
2,Curve 193,0.6185103095723596,Length 300,0.15
3,Curve 193,0.6052704782707141,Length 300,0.2
0,Curve 194,0.6029953375640327,Length 300,0.05
1,Curve 194,0.5075587228090194,Length 300,0.1
2,Curve 194,0.4970918343023389,Length 300,0.15
3,Curve 194,0.42766942014481757,Length 300,0.2
0,Curve 195,0.74461737944872,Length 300,0.05
1,Curve 195,0.5733171137636699,Length 300,0.1
2,Curve 195,0.6455005955818284,Length 300,0.15
3,Curve 195,0.5051788202024126,Length 300,0.2
0,Curve 196,0.7491276133345884,Length 300,0.05
1,Curve 196,0.5397071083327764,Length 300,0.1
2,Curve 196,0.5497200606548355,Length 300,0.15
3,Curve 196,0.450052878385335,Length 300,0.2
0,Curve 197,0.652531385863576,Length 300,0.05
1,Curve 197,0.6177734738300819,Length 300,0.1
2,Curve 197,0.5570071278402621,Length 300,0.15
3,Curve 197,0.5516668413038304,Length 300,0.2
0,Curve 198,0.7080578223252364,Length 300,0.05
1,Curve 198,0.6036411436870714,Length 300,0.1
2,Curve 198,0.5447581694265903,Length 300,0.15
3,Curve 198,0.5480391561994112,Length 300,0.2
0,Curve 199,0.7352355082317317,Length 300,0.05
1,Curve 199,0.6868505331712307,Length 300,0.1
2,Curve 199,0.6213158041481929,Length 300,0.15
3,Curve 199,0.6017513069565618,Length 300,0.2
0,Curve 0,0.8123697829191527,Length 400,0.05
1,Curve 0,0.7060784561278003,Length 400,0.1
2,Curve 0,0.5670531018199311,Length 400,0.15
3,Curve 0,0.6610559048139235,Length 400,0.2
0,Curve 1,0.6538027789478906,Length 400,0.05
1,Curve 1,0.6426419891134637,Length 400,0.1
2,Curve 1,0.6282982350412257,Length 400,0.15
3,Curve 1,0.567307157702763,Length 400,0.2
0,Curve 2,0.6139633250876136,Length 400,0.05
1,Curve 2,0.5219362253133656,Length 400,0.1
2,Curve 2,0.5425712844479154,Length 400,0.15
3,Curve 2,0.49155591264380344,Length 400,0.2
0,Curve 3,0.73673202271072,Length 400,0.05
1,Curve 3,0.6090930433811371,Length 400,0.1
2,Curve 3,0.5864316320981005,Length 400,0.15
3,Curve 3,0.569950594993543,Length 400,0.2
0,Curve 4,0.7865081183575023,Length 400,0.05
1,Curve 4,0.6489317902661075,Length 400,0.1
2,Curve 4,0.6518175262362756,Length 400,0.15
3,Curve 4,0.6363347588832435,Length 400,0.2
0,Curve 5,0.674247825774761,Length 400,0.05
1,Curve 5,0.5902964370226403,Length 400,0.1
2,Curve 5,0.5636024279161921,Length 400,0.15
3,Curve 5,0.5763928262847713,Length 400,0.2
0,Curve 6,0.7349423487375583,Length 400,0.05
1,Curve 6,0.6867963474720044,Length 400,0.1
2,Curve 6,0.6156851597130791,Length 400,0.15
3,Curve 6,0.6164820844393127,Length 400,0.2
0,Curve 7,0.5558438005308091,Length 400,0.05
1,Curve 7,0.5311789455226221,Length 400,0.1
2,Curve 7,0.444697457165054,Length 400,0.15
3,Curve 7,0.38525460063493755,Length 400,0.2
0,Curve 8,0.7482599607447459,Length 400,0.05
1,Curve 8,0.6637876950894248,Length 400,0.1
2,Curve 8,0.6675179192959285,Length 400,0.15
3,Curve 8,0.585986526558773,Length 400,0.2
0,Curve 9,0.7218219993816154,Length 400,0.05
1,Curve 9,0.728241727903313,Length 400,0.1
2,Curve 9,0.4767960656086656,Length 400,0.15
3,Curve 9,0.5072479469402118,Length 400,0.2
0,Curve 10,0.6925585721839521,Length 400,0.05
1,Curve 10,0.5162673704586209,Length 400,0.1
2,Curve 10,0.5248277991631929,Length 400,0.15
3,Curve 10,0.43628301985385237,Length 400,0.2
0,Curve 11,0.7173397025351538,Length 400,0.05
1,Curve 11,0.736711896530167,Length 400,0.1
2,Curve 11,0.6702559558310914,Length 400,0.15
3,Curve 11,0.5993059760453778,Length 400,0.2
0,Curve 12,0.6904946565180714,Length 400,0.05
1,Curve 12,0.5567132451337016,Length 400,0.1
2,Curve 12,0.5008132457633775,Length 400,0.15
3,Curve 12,0.46328212262982565,Length 400,0.2
0,Curve 13,0.7640463790159107,Length 400,0.05
1,Curve 13,0.6835433550345293,Length 400,0.1
2,Curve 13,0.6735206914374436,Length 400,0.15
3,Curve 13,0.6935324418303207,Length 400,0.2
0,Curve 14,0.6392141262559793,Length 400,0.05
1,Curve 14,0.5935869713454455,Length 400,0.1
2,Curve 14,0.6041470128094915,Length 400,0.15
3,Curve 14,0.3969266717046026,Length 400,0.2
0,Curve 15,0.5492003804380106,Length 400,0.05
1,Curve 15,0.48218228521596196,Length 400,0.1
2,Curve 15,0.41133697976109607,Length 400,0.15
3,Curve 15,0.3759431970239511,Length 400,0.2
0,Curve 16,0.7245705124931512,Length 400,0.05
1,Curve 16,0.5697748269769128,Length 400,0.1
2,Curve 16,0.5289073984600432,Length 400,0.15
3,Curve 16,0.4671247964486578,Length 400,0.2
0,Curve 17,0.722814841472596,Length 400,0.05
1,Curve 17,0.6442061668916454,Length 400,0.1
2,Curve 17,0.6171467376591329,Length 400,0.15
3,Curve 17,0.5916567212350092,Length 400,0.2
0,Curve 18,0.6304281978571976,Length 400,0.05
1,Curve 18,0.5382381067349721,Length 400,0.1
2,Curve 18,0.4710438372266678,Length 400,0.15
3,Curve 18,0.5390256615833573,Length 400,0.2
0,Curve 19,0.7435208911856893,Length 400,0.05
1,Curve 19,0.5360884114466137,Length 400,0.1
2,Curve 19,0.6222076302367802,Length 400,0.15
3,Curve 19,0.5675492481101553,Length 400,0.2
0,Curve 20,0.7401637246672254,Length 400,0.05
1,Curve 20,0.6458388850239027,Length 400,0.1
2,Curve 20,0.6889568395011781,Length 400,0.15
3,Curve 20,0.5785628204995201,Length 400,0.2
0,Curve 21,0.7845493069790821,Length 400,0.05
1,Curve 21,0.775520562010321,Length 400,0.1
2,Curve 21,0.65753258006554,Length 400,0.15
3,Curve 21,0.6463389140892998,Length 400,0.2
0,Curve 22,0.7810901366940788,Length 400,0.05
1,Curve 22,0.6477438203831387,Length 400,0.1
2,Curve 22,0.5615750486710249,Length 400,0.15
3,Curve 22,0.6176324163388217,Length 400,0.2
0,Curve 23,0.6581064650407795,Length 400,0.05
1,Curve 23,0.7055370321051229,Length 400,0.1
2,Curve 23,0.5788151974866625,Length 400,0.15
3,Curve 23,0.4700325061569186,Length 400,0.2
0,Curve 24,0.6408156135056837,Length 400,0.05
1,Curve 24,0.6173412226614603,Length 400,0.1
2,Curve 24,0.5671368738650273,Length 400,0.15
3,Curve 24,0.6079407555753501,Length 400,0.2
0,Curve 25,0.5951952770788451,Length 400,0.05
1,Curve 25,0.5055892557973659,Length 400,0.1
2,Curve 25,0.4530504400385574,Length 400,0.15
3,Curve 25,0.4200194857917387,Length 400,0.2
0,Curve 26,0.7638890217488399,Length 400,0.05
1,Curve 26,0.6261691282411153,Length 400,0.1
2,Curve 26,0.5697922998261732,Length 400,0.15
3,Curve 26,0.5567825029321262,Length 400,0.2
0,Curve 27,0.5625508378004647,Length 400,0.05
1,Curve 27,0.6049054963048014,Length 400,0.1
2,Curve 27,0.5788278325777497,Length 400,0.15
3,Curve 27,0.4908810168347004,Length 400,0.2
0,Curve 28,0.797267104478914,Length 400,0.05
1,Curve 28,0.7921138445976403,Length 400,0.1
2,Curve 28,0.762544652470983,Length 400,0.15
3,Curve 28,0.6857236760855272,Length 400,0.2
0,Curve 29,0.8107916598529933,Length 400,0.05
1,Curve 29,0.7254810853685856,Length 400,0.1
2,Curve 29,0.6244296281558855,Length 400,0.15
3,Curve 29,0.6748358041856377,Length 400,0.2
0,Curve 30,0.8494995227561214,Length 400,0.05
1,Curve 30,0.7812414100415105,Length 400,0.1
2,Curve 30,0.6817150349358805,Length 400,0.15
3,Curve 30,0.6319406695332237,Length 400,0.2
0,Curve 31,0.6208121436018939,Length 400,0.05
1,Curve 31,0.4888357061598565,Length 400,0.1
2,Curve 31,0.44567050873893693,Length 400,0.15
3,Curve 31,0.4907139904678222,Length 400,0.2
0,Curve 32,0.6391358232329555,Length 400,0.05
1,Curve 32,0.6074980142679113,Length 400,0.1
2,Curve 32,0.49345197135572433,Length 400,0.15
3,Curve 32,0.40893621060555757,Length 400,0.2
0,Curve 33,0.5974821936528748,Length 400,0.05
1,Curve 33,0.5216786285339733,Length 400,0.1
2,Curve 33,0.5654471672880907,Length 400,0.15
3,Curve 33,0.47895432806636257,Length 400,0.2
0,Curve 34,0.6964938235294532,Length 400,0.05
1,Curve 34,0.6267333868955758,Length 400,0.1
2,Curve 34,0.5724088593733769,Length 400,0.15
3,Curve 34,0.5326413957037606,Length 400,0.2
0,Curve 35,0.7291226748633183,Length 400,0.05
1,Curve 35,0.5478099131704922,Length 400,0.1
2,Curve 35,0.5468737681840535,Length 400,0.15
3,Curve 35,0.6635624528326131,Length 400,0.2
0,Curve 36,0.7299775741337847,Length 400,0.05
1,Curve 36,0.7093087087856823,Length 400,0.1
2,Curve 36,0.5675135754322607,Length 400,0.15
3,Curve 36,0.5512470252157041,Length 400,0.2
0,Curve 37,0.658964389695439,Length 400,0.05
1,Curve 37,0.6355908903987801,Length 400,0.1
2,Curve 37,0.6362538909584599,Length 400,0.15
3,Curve 37,0.6380239659048406,Length 400,0.2
0,Curve 38,0.6328084590942846,Length 400,0.05
1,Curve 38,0.5524811411423434,Length 400,0.1
2,Curve 38,0.6046931731248057,Length 400,0.15
3,Curve 38,0.5730748739224438,Length 400,0.2
0,Curve 39,0.7629321289418097,Length 400,0.05
1,Curve 39,0.7648397365782881,Length 400,0.1
2,Curve 39,0.5795498290802319,Length 400,0.15
3,Curve 39,0.45823952494249,Length 400,0.2
0,Curve 40,0.7205846103930427,Length 400,0.05
1,Curve 40,0.5929185963900155,Length 400,0.1
2,Curve 40,0.5987766858014567,Length 400,0.15
3,Curve 40,0.5336574549608772,Length 400,0.2
0,Curve 41,0.5598339040598925,Length 400,0.05
1,Curve 41,0.4280658023798412,Length 400,0.1
2,Curve 41,0.43170265730393104,Length 400,0.15
3,Curve 41,0.38896510218346225,Length 400,0.2
0,Curve 42,0.6741821075509032,Length 400,0.05
1,Curve 42,0.5435255588263905,Length 400,0.1
2,Curve 42,0.5361523584440584,Length 400,0.15
3,Curve 42,0.5503577376598737,Length 400,0.2
0,Curve 43,0.6177737671106569,Length 400,0.05
1,Curve 43,0.5076867606376295,Length 400,0.1
2,Curve 43,0.5080462642188245,Length 400,0.15
3,Curve 43,0.528304699980792,Length 400,0.2
0,Curve 44,0.6231398885788685,Length 400,0.05
1,Curve 44,0.5129631522884658,Length 400,0.1
2,Curve 44,0.5520353207723518,Length 400,0.15
3,Curve 44,0.5916450247866614,Length 400,0.2
0,Curve 45,0.6946229634272475,Length 400,0.05
1,Curve 45,0.6299118783213585,Length 400,0.1
2,Curve 45,0.6083806499576558,Length 400,0.15
3,Curve 45,0.4817335372870632,Length 400,0.2
0,Curve 46,0.7918704717325352,Length 400,0.05
1,Curve 46,0.6428983588391739,Length 400,0.1
2,Curve 46,0.6642587206959846,Length 400,0.15
3,Curve 46,0.6080936866942352,Length 400,0.2
0,Curve 47,0.6959381587290576,Length 400,0.05
1,Curve 47,0.7148049484289634,Length 400,0.1
2,Curve 47,0.6627362908956573,Length 400,0.15
3,Curve 47,0.6071514994143531,Length 400,0.2
0,Curve 48,0.6523247138229042,Length 400,0.05
1,Curve 48,0.4164355980498815,Length 400,0.1
2,Curve 48,0.4480075888259511,Length 400,0.15
3,Curve 48,0.3551870720241021,Length 400,0.2
0,Curve 49,0.5395897178911684,Length 400,0.05
1,Curve 49,0.5332382616067769,Length 400,0.1
2,Curve 49,0.5306955199670174,Length 400,0.15
3,Curve 49,0.38091690972709336,Length 400,0.2
0,Curve 50,0.7751113587223488,Length 400,0.05
1,Curve 50,0.7742171123784992,Length 400,0.1
2,Curve 50,0.67636908176171,Length 400,0.15
3,Curve 50,0.6657045236528747,Length 400,0.2
0,Curve 51,0.6104342690785117,Length 400,0.05
1,Curve 51,0.5287709619426519,Length 400,0.1
2,Curve 51,0.5018333286108104,Length 400,0.15
3,Curve 51,0.3952792582958647,Length 400,0.2
0,Curve 52,0.7069260597471217,Length 400,0.05
1,Curve 52,0.6366273470766155,Length 400,0.1
2,Curve 52,0.6086944101433702,Length 400,0.15
3,Curve 52,0.5571182403591388,Length 400,0.2
0,Curve 53,0.5341961008236833,Length 400,0.05
1,Curve 53,0.41623972267235615,Length 400,0.1
2,Curve 53,0.44282640971734194,Length 400,0.15
3,Curve 53,0.38751456372282,Length 400,0.2
0,Curve 54,0.717014678097255,Length 400,0.05
1,Curve 54,0.6448874917194467,Length 400,0.1
2,Curve 54,0.6596360052507614,Length 400,0.15
3,Curve 54,0.5925237706727137,Length 400,0.2
0,Curve 55,0.7154411670018329,Length 400,0.05
1,Curve 55,0.6829109224417571,Length 400,0.1
2,Curve 55,0.6524391068261773,Length 400,0.15
3,Curve 55,0.5152955980202956,Length 400,0.2
0,Curve 56,0.7888843280712572,Length 400,0.05
1,Curve 56,0.731287977908316,Length 400,0.1
2,Curve 56,0.5893942158248177,Length 400,0.15
3,Curve 56,0.5766659755018213,Length 400,0.2
0,Curve 57,0.6368675230543982,Length 400,0.05
1,Curve 57,0.5882212803547165,Length 400,0.1
2,Curve 57,0.4809260682958573,Length 400,0.15
3,Curve 57,0.5141698754804672,Length 400,0.2
0,Curve 58,0.5819383329624597,Length 400,0.05
1,Curve 58,0.6370918062164209,Length 400,0.1
2,Curve 58,0.5649172724271768,Length 400,0.15
3,Curve 58,0.4769109759138769,Length 400,0.2
0,Curve 59,0.743227090832639,Length 400,0.05
1,Curve 59,0.7210113431834586,Length 400,0.1
2,Curve 59,0.6402611795895451,Length 400,0.15
3,Curve 59,0.6379054210100059,Length 400,0.2
0,Curve 60,0.7530752926379443,Length 400,0.05
1,Curve 60,0.6790521740058961,Length 400,0.1
2,Curve 60,0.579950512786696,Length 400,0.15
3,Curve 60,0.49072677997506986,Length 400,0.2
0,Curve 61,0.7415898980994602,Length 400,0.05
1,Curve 61,0.713119550328138,Length 400,0.1
2,Curve 61,0.6618476130804148,Length 400,0.15
3,Curve 61,0.5476241961669012,Length 400,0.2
0,Curve 62,0.7504072478625282,Length 400,0.05
1,Curve 62,0.6069858915273278,Length 400,0.1
2,Curve 62,0.52808064025689,Length 400,0.15
3,Curve 62,0.5274013957785023,Length 400,0.2
0,Curve 63,0.6698810263818136,Length 400,0.05
1,Curve 63,0.668419075474536,Length 400,0.1
2,Curve 63,0.6525355959594789,Length 400,0.15
3,Curve 63,0.5977596469510542,Length 400,0.2
0,Curve 64,0.5564051437546657,Length 400,0.05
1,Curve 64,0.4418173792756293,Length 400,0.1
2,Curve 64,0.39036700254066103,Length 400,0.15
3,Curve 64,0.35954289749990614,Length 400,0.2
0,Curve 65,0.7695932409033718,Length 400,0.05
1,Curve 65,0.6396708419542789,Length 400,0.1
2,Curve 65,0.5297692518103564,Length 400,0.15
3,Curve 65,0.5531330565473173,Length 400,0.2
0,Curve 66,0.7269391899467275,Length 400,0.05
1,Curve 66,0.6484276845693218,Length 400,0.1
2,Curve 66,0.6116488648517472,Length 400,0.15
3,Curve 66,0.46932396038317514,Length 400,0.2
0,Curve 67,0.645209876470501,Length 400,0.05
1,Curve 67,0.6272216961810179,Length 400,0.1
2,Curve 67,0.6257244818711466,Length 400,0.15
3,Curve 67,0.5390202914598453,Length 400,0.2
0,Curve 68,0.7779924231312036,Length 400,0.05
1,Curve 68,0.6972809352578471,Length 400,0.1
2,Curve 68,0.6166548000892038,Length 400,0.15
3,Curve 68,0.5341385401373584,Length 400,0.2
0,Curve 69,0.7548382279985243,Length 400,0.05
1,Curve 69,0.7358943073965284,Length 400,0.1
2,Curve 69,0.606630822027297,Length 400,0.15
3,Curve 69,0.6482407617551755,Length 400,0.2
0,Curve 70,0.6768322499268461,Length 400,0.05
1,Curve 70,0.5482772289579482,Length 400,0.1
2,Curve 70,0.5598334408079677,Length 400,0.15
3,Curve 70,0.3870719414148708,Length 400,0.2
0,Curve 71,0.69213309193162,Length 400,0.05
1,Curve 71,0.6204586221486513,Length 400,0.1
2,Curve 71,0.5460098357538801,Length 400,0.15
3,Curve 71,0.5513038791568341,Length 400,0.2
0,Curve 72,0.6982255509504992,Length 400,0.05
1,Curve 72,0.5517693231490912,Length 400,0.1
2,Curve 72,0.5061339048068008,Length 400,0.15
3,Curve 72,0.4857482027034477,Length 400,0.2
0,Curve 73,0.675635941281408,Length 400,0.05
1,Curve 73,0.5360086215553946,Length 400,0.1
2,Curve 73,0.6021152770948978,Length 400,0.15
3,Curve 73,0.5783800900721919,Length 400,0.2
0,Curve 74,0.666246062460586,Length 400,0.05
1,Curve 74,0.5134198320651037,Length 400,0.1
2,Curve 74,0.49414020753197907,Length 400,0.15
3,Curve 74,0.5008785450731262,Length 400,0.2
0,Curve 75,0.7620632241554234,Length 400,0.05
1,Curve 75,0.6766711540259637,Length 400,0.1
2,Curve 75,0.57273001537734,Length 400,0.15
3,Curve 75,0.5516300378334801,Length 400,0.2
0,Curve 76,0.7570345392443444,Length 400,0.05
1,Curve 76,0.7253946129074597,Length 400,0.1
2,Curve 76,0.6663449691729749,Length 400,0.15
3,Curve 76,0.6326824135299427,Length 400,0.2
0,Curve 77,0.7874772539536237,Length 400,0.05
1,Curve 77,0.709190462647928,Length 400,0.1
2,Curve 77,0.6385621909505793,Length 400,0.15
3,Curve 77,0.5934033344773596,Length 400,0.2
0,Curve 78,0.8417923031838512,Length 400,0.05
1,Curve 78,0.7316879303377167,Length 400,0.1
2,Curve 78,0.7078982206304246,Length 400,0.15
3,Curve 78,0.6347105665175841,Length 400,0.2
0,Curve 79,0.7470465781415679,Length 400,0.05
1,Curve 79,0.8024485845092523,Length 400,0.1
2,Curve 79,0.6598486577404011,Length 400,0.15
3,Curve 79,0.7438746006799456,Length 400,0.2
0,Curve 80,0.735309951805566,Length 400,0.05
1,Curve 80,0.699058551232846,Length 400,0.1
2,Curve 80,0.5675295598418902,Length 400,0.15
3,Curve 80,0.5607000973896152,Length 400,0.2
0,Curve 81,0.8465466176324634,Length 400,0.05
1,Curve 81,0.6947211268650232,Length 400,0.1
2,Curve 81,0.7327211185063423,Length 400,0.15
3,Curve 81,0.616369770515726,Length 400,0.2
0,Curve 82,0.7142844216135664,Length 400,0.05
1,Curve 82,0.7202165637545931,Length 400,0.1
2,Curve 82,0.6235092588164095,Length 400,0.15
3,Curve 82,0.5842372954142884,Length 400,0.2
0,Curve 83,0.6617908157757588,Length 400,0.05
1,Curve 83,0.5659925883448014,Length 400,0.1
2,Curve 83,0.5378780453008433,Length 400,0.15
3,Curve 83,0.41469641728097983,Length 400,0.2
0,Curve 84,0.8421275702269809,Length 400,0.05
1,Curve 84,0.7038444207343266,Length 400,0.1
2,Curve 84,0.7521540544242586,Length 400,0.15
3,Curve 84,0.6381018046552424,Length 400,0.2
0,Curve 85,0.6860293805662508,Length 400,0.05
1,Curve 85,0.7163830308307342,Length 400,0.1
2,Curve 85,0.6217181716451198,Length 400,0.15
3,Curve 85,0.6062863123809833,Length 400,0.2
0,Curve 86,0.6003709889373555,Length 400,0.05
1,Curve 86,0.4688342500511412,Length 400,0.1
2,Curve 86,0.46516190998835505,Length 400,0.15
3,Curve 86,0.31365840421950325,Length 400,0.2
0,Curve 87,0.8044468052244899,Length 400,0.05
1,Curve 87,0.69476124831871,Length 400,0.1
2,Curve 87,0.6117138412509541,Length 400,0.15
3,Curve 87,0.5906798870567497,Length 400,0.2
0,Curve 88,0.6568248787845236,Length 400,0.05
1,Curve 88,0.6106293760203966,Length 400,0.1
2,Curve 88,0.5636374386565012,Length 400,0.15
3,Curve 88,0.5297098881736498,Length 400,0.2
0,Curve 89,0.7804344225129728,Length 400,0.05
