,Name,Correlation with ROG,Correlation with pairwise distances,Correlation between ROG and pairwise distances,Length
66,Curve 66,-0.4785200911855014,-0.4357038554187637,0.7980070974551248,Length 400
67,Curve 67,-0.5117991410861087,-0.4703395665276185,0.7046827492555177,Length 400
68,Curve 68,-0.4453583173937523,-0.4457137748035312,0.8684076215960967,Length 400
69,Curve 69,-0.44871008364689613,-0.46675836557769673,0.914505379812672,Length 400
70,Curve 70,-0.46381541009505295,-0.48710340514170436,0.6947202905021816,Length 400
71,Curve 71,-0.5305665194253782,-0.46476924623924654,0.7167311753815276,Length 400
72,Curve 72,-0.3454158793083721,-0.4029401131040355,0.7229863464658399,Length 400
73,Curve 73,-0.4198493682374553,-0.4617573097724268,0.690494686728926,Length 400
74,Curve 74,-0.39284696908310424,-0.4386956503783264,0.8168384502444734,Length 400
75,Curve 75,-0.42663562458662124,-0.4599122501577261,0.8032629740873348,Length 400
76,Curve 76,-0.3307083773803877,-0.36552485156761566,0.9543717443131089,Length 400
77,Curve 77,-0.491636196595,-0.4243741013703819,0.8144986524532811,Length 400
78,Curve 78,-0.48121248939927747,-0.48450707171142926,0.955963535292876,Length 400
79,Curve 79,-0.5574733782480965,-0.5482901836185704,0.9455745266101381,Length 400
80,Curve 80,-0.43373822886210645,-0.39241272499540963,0.8797080896551505,Length 400
81,Curve 81,-0.4409457647081988,-0.4206239275409939,0.9015801370733962,Length 400
82,Curve 82,-0.3922783297141701,-0.4009680376564382,0.8330481489466891,Length 400
83,Curve 83,-0.4202328411643047,-0.43084535425556636,0.7650246822936919,Length 400
84,Curve 84,-0.48468191752162104,-0.5135334106535205,0.858467233231235,Length 400
85,Curve 85,-0.47863772811132654,-0.4518021478294787,0.9017564341857746,Length 400
86,Curve 86,-0.3938991042239507,-0.4479696179050468,0.6930275519872334,Length 400
87,Curve 87,-0.44110858726326885,-0.4441436968108861,0.938964787279209,Length 400
88,Curve 88,-0.46736842047873906,-0.4952641948531479,0.8332948934670176,Length 400
89,Curve 89,-0.4510747881450004,-0.4683926137447126,0.9070545351913339,Length 400
90,Curve 90,-0.15942767620602039,-0.3199816742580743,0.6505445079513693,Length 400
91,Curve 91,-0.5322060306045758,-0.5137103582022101,0.717703312342215,Length 400
92,Curve 92,-0.48600750975709306,-0.4118119483297382,0.655608889079031,Length 400
93,Curve 93,-0.41956636381760626,-0.429471497103918,0.9525507017604663,Length 400
94,Curve 94,-0.3785394740848888,-0.4127866803399191,0.9410859771948262,Length 400
95,Curve 95,-0.49443591998596187,-0.4663061784998877,0.8105566140182555,Length 400
96,Curve 96,-0.37634956422759824,-0.3671258200729455,0.951768836077214,Length 400
97,Curve 97,-0.39628985540119616,-0.4076711443489802,0.6556870099202616,Length 400
98,Curve 98,-0.3819595769737668,-0.3606475883631697,0.9689819059254878,Length 400
99,Curve 99,-0.41883393044600986,-0.41307902877448144,0.8536196410700554,Length 400
100,Curve 100,-0.3960634133832339,-0.43562376605542413,0.7766587996812977,Length 400
101,Curve 101,-0.5431150135738497,-0.5527434822671057,0.8327090295461709,Length 400
102,Curve 102,-0.4412208648478084,-0.3902862018866188,0.8260848831198031,Length 400
103,Curve 103,-0.35913457230088996,-0.3979571327707768,0.6250649908117794,Length 400
104,Curve 104,-0.31379355163918615,-0.4511406926163667,0.5934228043280746,Length 400
105,Curve 105,-0.5049419862661336,-0.4814050927162997,0.8247659881655169,Length 400
106,Curve 106,-0.41258764998254477,-0.4454449153270747,0.6930785918793725,Length 400
107,Curve 107,-0.36460672359458773,-0.44652055319354067,0.4738561758029746,Length 400
108,Curve 108,-0.4132360383238156,-0.4216220482279333,0.7739977883511975,Length 400
109,Curve 109,-0.4869830825387387,-0.42928876719531983,0.8847550672905338,Length 400
110,Curve 110,-0.4509904725378407,-0.446320895172621,0.7824273971927491,Length 400
111,Curve 111,-0.4931293698017968,-0.4821746827344791,0.9301299386619931,Length 400
112,Curve 112,-0.5155814934858702,-0.4943392723889043,0.8858936047437109,Length 400
113,Curve 113,-0.3647578890811695,-0.3879015336937283,0.7336977076856089,Length 400
114,Curve 114,-0.43870588642579683,-0.4192733789650703,0.8918992981793866,Length 400
115,Curve 115,-0.38955734049698626,-0.4054606860034923,0.9613898274341403,Length 400
116,Curve 116,-0.49774507453881905,-0.4722277107137588,0.929591672514135,Length 400
117,Curve 117,-0.4703405133039143,-0.4260061414924591,0.8588637084886056,Length 400
118,Curve 118,-0.5049143966447037,-0.4952593601978665,0.886015581751434,Length 400
119,Curve 119,-0.5029158114112462,-0.5031573322914049,0.9005794836057228,Length 400
120,Curve 120,-0.44294423231723945,-0.4187428238855255,0.9429253261569137,Length 400
121,Curve 121,-0.5267748849704758,-0.5245572266555221,0.7958236576015284,Length 400
122,Curve 122,-0.4593931240682428,-0.42389403523804475,0.7831207837201698,Length 400
123,Curve 123,-0.18393878908798456,-0.27750103429411155,0.8148210968459464,Length 400
124,Curve 124,-0.48586122692505523,-0.4152150222630601,0.9252569281171286,Length 400
125,Curve 125,-0.40620998798392227,-0.42285379451081795,0.9674713158750133,Length 400
126,Curve 126,-0.4380040625564786,-0.4945220081872259,0.8100241934715268,Length 400
127,Curve 127,-0.3935416182846463,-0.40085144540664736,0.8752000885695267,Length 400
128,Curve 128,-0.43819507901080196,-0.490377185741756,0.6891043993347823,Length 400
129,Curve 129,-0.42896177369088045,-0.3932742404449595,0.8094555999056804,Length 400
130,Curve 130,-0.4247021101608079,-0.4024979103819925,0.8880254938292836,Length 400
131,Curve 131,-0.40627853711938405,-0.4149671853961831,0.6377590609941431,Length 400
132,Curve 132,-0.3005512912067124,-0.4268598869614117,0.7173247189421168,Length 400
133,Curve 133,-0.44272971087626956,-0.4533716360946352,0.8182542791515003,Length 400
134,Curve 134,-0.4608734215614297,-0.4548506258529031,0.9083386318197264,Length 400
135,Curve 135,-0.3562399466475751,-0.4376101642983561,0.8162318859885396,Length 400
136,Curve 136,-0.4398642972279075,-0.4806754430699142,0.847701002111909,Length 400
137,Curve 137,-0.5179206900627225,-0.4992219414750336,0.8041600409622219,Length 400
138,Curve 138,-0.49387488774476995,-0.4940300156613843,0.8254722672734677,Length 400
139,Curve 139,-0.45219921366190485,-0.4510455326337802,0.8616517860060499,Length 400
140,Curve 140,-0.3951878588489381,-0.4043007167748732,0.6806786981572529,Length 400
141,Curve 141,-0.3351175220092165,-0.34828874139145216,0.8689970374950603,Length 400
142,Curve 142,-0.4042288945533491,-0.41053681747159565,0.9507562502139655,Length 400
143,Curve 143,-0.47832450560757095,-0.49038199577925706,0.9531851290422252,Length 400
144,Curve 144,-0.44048411907214097,-0.45361064895580633,0.7833033641946336,Length 400
145,Curve 145,-0.4052376108236498,-0.40969012641279307,0.9438694467596576,Length 400
146,Curve 146,-0.47551738898667223,-0.4841205114604782,0.9159839010116385,Length 400
147,Curve 147,-0.37644018998468337,-0.45995197103743063,0.7800906716847162,Length 400
148,Curve 148,-0.44287276190190417,-0.44057789706513967,0.9047005220843081,Length 400
149,Curve 149,-0.5018836648877296,-0.4744409840133857,0.7809241658681406,Length 400
150,Curve 150,-0.5275095806336607,-0.48468376342283376,0.6792116958137776,Length 400
151,Curve 151,-0.44781582696352795,-0.4073256062418141,0.9144697687539457,Length 400
152,Curve 152,-0.5259994402546073,-0.4614040042523757,0.8108190549011387,Length 400
153,Curve 153,-0.47051511591385,-0.45285792764626515,0.8553061338408031,Length 400
154,Curve 154,-0.44710306475232875,-0.4423093186757959,0.9030625922288802,Length 400
155,Curve 155,-0.42868041963563214,-0.42807274814283036,0.92826553350182,Length 400
156,Curve 156,-0.4706106269540987,-0.35726534018504075,0.43273772308923786,Length 400
157,Curve 157,-0.38045973801441735,-0.37637633833413764,0.9118962442191915,Length 400
158,Curve 158,-0.46614699997091164,-0.41728283175952186,0.8294764373508245,Length 400
159,Curve 159,-0.4022258904952325,-0.42777258892589093,0.9172642760231575,Length 400
160,Curve 160,-0.406322231082563,-0.4883744556939493,0.6219100209356975,Length 400
161,Curve 161,-0.46068514445190417,-0.44549635504112023,0.9126260945107428,Length 400
162,Curve 162,-0.49815940782448687,-0.4649238075018857,0.9180641572271392,Length 400
163,Curve 163,-0.23024295830349967,-0.2697393506872584,0.8677299820815542,Length 400
164,Curve 164,-0.4139178877034768,-0.4605516757845945,0.8796742804286793,Length 400
165,Curve 165,-0.25909062413083794,-0.35525385583783603,0.8229369112259103,Length 400
166,Curve 166,-0.43143738411927973,-0.4044631464798551,0.939681919845475,Length 400
167,Curve 167,-0.5136566477280833,-0.47028422889248755,0.7874863876964319,Length 400
168,Curve 168,-0.36364170999783435,-0.4251222439754294,0.8028702392201044,Length 400
169,Curve 169,-0.4600320621754385,-0.48008161991451936,0.7530540688089254,Length 400
170,Curve 170,-0.43205980109873326,-0.37764730652320116,0.6959998919625683,Length 400
171,Curve 171,-0.41796682583690764,-0.4105381035865779,0.9345365117642017,Length 400
172,Curve 172,-0.4681874500644663,-0.5034956502977223,0.9165696635708063,Length 400
173,Curve 173,-0.3763373768730485,-0.4057610443370653,0.5695182171727561,Length 400
174,Curve 174,-0.37920533063337325,-0.4190694525493296,0.7369717189818933,Length 400
175,Curve 175,-0.3910742705207929,-0.43615013850422824,0.7808422778327725,Length 400
176,Curve 176,-0.5826425628701339,-0.5746736362582393,0.9369401896587083,Length 400
177,Curve 177,-0.3852861967585288,-0.3939205237037047,0.7876668730935767,Length 400
178,Curve 178,-0.5069072610276294,-0.49116420992885984,0.8545271919793394,Length 400
179,Curve 179,-0.5571422935627073,-0.5224754510951664,0.8631168606314472,Length 400
180,Curve 180,-0.3189662740795148,-0.40199385266454324,0.8584048936969695,Length 400
181,Curve 181,-0.49399162862416063,-0.48867805706805273,0.912454306995641,Length 400
182,Curve 182,-0.5493787052977969,-0.5665363718413167,0.889942413576212,Length 400
183,Curve 183,-0.3963017152072826,-0.3746594750212793,0.7813335884793547,Length 400
184,Curve 184,-0.5032544479121965,-0.5078086614176962,0.8545291692156177,Length 400
185,Curve 185,-0.4502356686221164,-0.46334185067577793,0.8653069815593573,Length 400
186,Curve 186,-0.42037978649264157,-0.37083180544523225,0.9334721867155724,Length 400
187,Curve 187,-0.4043863843671965,-0.4073776442636931,0.9303626870814415,Length 400
188,Curve 188,-0.3980510164074641,-0.3671731460377677,0.9659535852161315,Length 400
189,Curve 189,-0.40981131268972365,-0.44320956500573694,0.9505244933638953,Length 400
190,Curve 190,-0.305796437838647,-0.3548170565941362,0.6353143434016887,Length 400
191,Curve 191,-0.37078516352790447,-0.3853393175826919,0.9527375459329842,Length 400
192,Curve 192,-0.39864877273313337,-0.40412404810003516,0.7668025948109439,Length 400
193,Curve 193,-0.49066891084272113,-0.5100950327624935,0.8955588575759946,Length 400
194,Curve 194,-0.50783706662217,-0.5081217487538529,0.9095351076928759,Length 400
195,Curve 195,-0.5050612498954679,-0.4901425375923769,0.8481434895224274,Length 400
196,Curve 196,-0.48832405956748204,-0.4481815892055196,0.8338183851847883,Length 400
197,Curve 197,-0.37412963885104034,-0.36706430050806005,0.8686102811912249,Length 400
198,Curve 198,-0.40029858798475726,-0.36116438691572045,0.901056914631079,Length 400
199,Curve 199,-0.40837446243161246,-0.41925117812557283,0.9384986879300408,Length 400
