,Correlation,Noise,Name,Length
2120,0.4899128458189882,Smooth,Curve 24,Length 300
2121,0.7125073821417157,GN with sigma 0.05,Curve 24,Length 300
2122,0.5339531514591305,GN with sigma 0.1,Curve 24,Length 300
2123,0.4859542718848305,GN with sigma 0.15,Curve 24,Length 300
2124,0.4638210617970308,GN with sigma 0.2,Curve 24,Length 300
2125,0.5307454346907355,Smooth,Curve 25,Length 300
2126,0.7218201342922007,GN with sigma 0.05,Curve 25,Length 300
2127,0.6576949262897942,GN with sigma 0.1,Curve 25,Length 300
2128,0.6056199821585003,GN with sigma 0.15,Curve 25,Length 300
2129,0.5502891971412821,GN with sigma 0.2,Curve 25,Length 300
2130,0.4487301875756569,Smooth,Curve 26,Length 300
2131,0.52534832391881,GN with sigma 0.05,Curve 26,Length 300
2132,0.5178769776697847,GN with sigma 0.1,Curve 26,Length 300
2133,0.4717387355201648,GN with sigma 0.15,Curve 26,Length 300
2134,0.3527243347517404,GN with sigma 0.2,Curve 26,Length 300
2135,0.6362181681274216,Smooth,Curve 27,Length 300
2136,0.8632253588163225,GN with sigma 0.05,Curve 27,Length 300
2137,0.6966857566365725,GN with sigma 0.1,Curve 27,Length 300
2138,0.5985194001618329,GN with sigma 0.15,Curve 27,Length 300
2139,0.5791150451564899,GN with sigma 0.2,Curve 27,Length 300
2140,0.4322662161110567,Smooth,Curve 28,Length 300
2141,0.5129958251888801,GN with sigma 0.05,Curve 28,Length 300
2142,0.6991888502434621,GN with sigma 0.1,Curve 28,Length 300
2143,0.8082804285259574,GN with sigma 0.15,Curve 28,Length 300
2144,0.3836415697872667,GN with sigma 0.2,Curve 28,Length 300
2145,0.5976354230231113,Smooth,Curve 29,Length 300
2146,0.7981054566246315,GN with sigma 0.05,Curve 29,Length 300
2147,0.5967452867288977,GN with sigma 0.1,Curve 29,Length 300
2148,0.5288917041953454,GN with sigma 0.15,Curve 29,Length 300
2149,0.5162969298666481,GN with sigma 0.2,Curve 29,Length 300
2150,0.5283756518350563,Smooth,Curve 30,Length 300
2151,0.8026432959378553,GN with sigma 0.05,Curve 30,Length 300
2152,0.5966412187337881,GN with sigma 0.1,Curve 30,Length 300
2153,0.5269419672522858,GN with sigma 0.15,Curve 30,Length 300
2154,0.5741238194968608,GN with sigma 0.2,Curve 30,Length 300
2155,0.3924044272165191,Smooth,Curve 31,Length 300
2156,0.6244013829121811,GN with sigma 0.05,Curve 31,Length 300
2157,0.5731277933445427,GN with sigma 0.1,Curve 31,Length 300
2158,0.5051106689620738,GN with sigma 0.15,Curve 31,Length 300
2159,0.4640484286553582,GN with sigma 0.2,Curve 31,Length 300
2160,0.6512485929392346,Smooth,Curve 32,Length 300
2161,0.7689794697551813,GN with sigma 0.05,Curve 32,Length 300
2162,0.6899331450652904,GN with sigma 0.1,Curve 32,Length 300
2163,0.5536902341193214,GN with sigma 0.15,Curve 32,Length 300
2164,0.5590993278818857,GN with sigma 0.2,Curve 32,Length 300
2165,0.3314897124511137,Smooth,Curve 33,Length 300
2166,0.7208415562331179,GN with sigma 0.05,Curve 33,Length 300
2167,0.6963598673765624,GN with sigma 0.1,Curve 33,Length 300
2168,0.3753686745631536,GN with sigma 0.15,Curve 33,Length 300
2169,0.3688552511139958,GN with sigma 0.2,Curve 33,Length 300
2170,0.5778865944711683,Smooth,Curve 34,Length 300
2171,0.693897042392701,GN with sigma 0.05,Curve 34,Length 300
2172,0.5893151606757389,GN with sigma 0.1,Curve 34,Length 300
2173,0.5270473042129354,GN with sigma 0.15,Curve 34,Length 300
2174,0.4732687968185911,GN with sigma 0.2,Curve 34,Length 300
2175,0.5685017951923992,Smooth,Curve 35,Length 300
2176,0.721584187845334,GN with sigma 0.05,Curve 35,Length 300
2177,0.5935025478185559,GN with sigma 0.1,Curve 35,Length 300
2178,0.5201782401059037,GN with sigma 0.15,Curve 35,Length 300
2179,0.4971029505277859,GN with sigma 0.2,Curve 35,Length 300
2180,0.700673858624535,Smooth,Curve 36,Length 300
2181,0.9220249669663868,GN with sigma 0.05,Curve 36,Length 300
2182,0.8560387451198105,GN with sigma 0.1,Curve 36,Length 300
2183,0.8041718287824261,GN with sigma 0.15,Curve 36,Length 300
2184,0.6430490360069622,GN with sigma 0.2,Curve 36,Length 300
2185,0.4393390014959501,Smooth,Curve 37,Length 300
2186,0.7596790194122595,GN with sigma 0.05,Curve 37,Length 300
2187,0.6209587819027406,GN with sigma 0.1,Curve 37,Length 300
2188,0.5922020572848845,GN with sigma 0.15,Curve 37,Length 300
2189,0.4411002121251743,GN with sigma 0.2,Curve 37,Length 300
2190,0.6140906508477936,Smooth,Curve 38,Length 300
2191,0.6928310279390535,GN with sigma 0.05,Curve 38,Length 300
2192,0.6809348033871861,GN with sigma 0.1,Curve 38,Length 300
2193,0.6623100075710502,GN with sigma 0.15,Curve 38,Length 300
2194,0.536074141472656,GN with sigma 0.2,Curve 38,Length 300
2195,0.6219962583252675,Smooth,Curve 39,Length 300
2196,0.7752171257088571,GN with sigma 0.05,Curve 39,Length 300
2197,0.6872099165644533,GN with sigma 0.1,Curve 39,Length 300
2198,0.5912665673060513,GN with sigma 0.15,Curve 39,Length 300
2199,0.4861427717837739,GN with sigma 0.2,Curve 39,Length 300
2200,0.5145045907854933,Smooth,Curve 40,Length 300
2201,0.7211445264852836,GN with sigma 0.05,Curve 40,Length 300
2202,0.7696908031167219,GN with sigma 0.1,Curve 40,Length 300
2203,0.7004361284203066,GN with sigma 0.15,Curve 40,Length 300
2204,0.5057035652828812,GN with sigma 0.2,Curve 40,Length 300
2205,0.5516950011990093,Smooth,Curve 41,Length 300
2206,0.7736800742784896,GN with sigma 0.05,Curve 41,Length 300
2207,0.6451216687766789,GN with sigma 0.1,Curve 41,Length 300
2208,0.5624389327808604,GN with sigma 0.15,Curve 41,Length 300
2209,0.5794946216638655,GN with sigma 0.2,Curve 41,Length 300
2210,0.7250352560756391,Smooth,Curve 42,Length 300
2211,0.8858209179456984,GN with sigma 0.05,Curve 42,Length 300
2212,0.7565985609855457,GN with sigma 0.1,Curve 42,Length 300
2213,0.6144100566999022,GN with sigma 0.15,Curve 42,Length 300
2214,0.5749174921613787,GN with sigma 0.2,Curve 42,Length 300
2215,0.5227371569428731,Smooth,Curve 43,Length 300
2216,0.865535859019132,GN with sigma 0.05,Curve 43,Length 300
2217,0.7437030731090793,GN with sigma 0.1,Curve 43,Length 300
2218,0.5172756463198164,GN with sigma 0.15,Curve 43,Length 300
2219,0.3698724645542476,GN with sigma 0.2,Curve 43,Length 300
2220,0.4986416445272784,Smooth,Curve 44,Length 300
2221,0.7827275244998285,GN with sigma 0.05,Curve 44,Length 300
2222,0.5956734065812627,GN with sigma 0.1,Curve 44,Length 300
2223,0.5648708230304708,GN with sigma 0.15,Curve 44,Length 300
2224,0.5916559756489056,GN with sigma 0.2,Curve 44,Length 300
2225,0.4381998745486001,Smooth,Curve 45,Length 300
2226,0.6189347260827598,GN with sigma 0.05,Curve 45,Length 300
2227,0.5200193892746584,GN with sigma 0.1,Curve 45,Length 300
2228,0.3961484214074154,GN with sigma 0.15,Curve 45,Length 300
2229,0.2298087705204735,GN with sigma 0.2,Curve 45,Length 300
2230,0.4032047809259029,Smooth,Curve 46,Length 300
2231,0.6888326390177574,GN with sigma 0.05,Curve 46,Length 300
2232,0.5115495785060606,GN with sigma 0.1,Curve 46,Length 300
2233,0.4390137890880656,GN with sigma 0.15,Curve 46,Length 300
2234,0.3696909758188146,GN with sigma 0.2,Curve 46,Length 300
2235,0.6306118416485011,Smooth,Curve 47,Length 300
2236,0.7846670173647364,GN with sigma 0.05,Curve 47,Length 300
2237,0.6855786927596218,GN with sigma 0.1,Curve 47,Length 300
2238,0.6502908139347727,GN with sigma 0.15,Curve 47,Length 300
2239,0.5368790680155815,GN with sigma 0.2,Curve 47,Length 300
2240,0.4280989515171339,Smooth,Curve 48,Length 300
2241,0.7854775288381177,GN with sigma 0.05,Curve 48,Length 300
2242,0.6128485787576674,GN with sigma 0.1,Curve 48,Length 300
2243,0.5300645021509088,GN with sigma 0.15,Curve 48,Length 300
2244,0.3502965797322209,GN with sigma 0.2,Curve 48,Length 300
2245,0.4800228486713943,Smooth,Curve 49,Length 300
2246,0.8142212842138881,GN with sigma 0.05,Curve 49,Length 300
2247,0.7194220170905595,GN with sigma 0.1,Curve 49,Length 300
2248,0.6351018987206221,GN with sigma 0.15,Curve 49,Length 300
2249,0.4735767291780231,GN with sigma 0.2,Curve 49,Length 300
2250,0.5248166967665199,Smooth,Curve 50,Length 300
2251,0.7611100369755214,GN with sigma 0.05,Curve 50,Length 300
2252,0.6561351140328402,GN with sigma 0.1,Curve 50,Length 300
2253,0.5800100967979269,GN with sigma 0.15,Curve 50,Length 300
2254,0.5759735868124728,GN with sigma 0.2,Curve 50,Length 300
2255,0.458139711781552,Smooth,Curve 51,Length 300
2256,0.6984992405923368,GN with sigma 0.05,Curve 51,Length 300
2257,0.5776347235637508,GN with sigma 0.1,Curve 51,Length 300
2258,0.481082554190211,GN with sigma 0.15,Curve 51,Length 300
2259,0.2674786797618783,GN with sigma 0.2,Curve 51,Length 300
2260,0.7307762512074791,Smooth,Curve 52,Length 300
2261,0.8373257208674717,GN with sigma 0.05,Curve 52,Length 300
2262,0.6856455748770838,GN with sigma 0.1,Curve 52,Length 300
2263,0.6075112660206751,GN with sigma 0.15,Curve 52,Length 300
2264,0.5585483880461799,GN with sigma 0.2,Curve 52,Length 300
2265,0.5444095004079582,Smooth,Curve 53,Length 300
2266,0.7672114163118373,GN with sigma 0.05,Curve 53,Length 300
2267,0.7489642020760825,GN with sigma 0.1,Curve 53,Length 300
2268,0.5681559856230778,GN with sigma 0.15,Curve 53,Length 300
2269,0.5038981849915904,GN with sigma 0.2,Curve 53,Length 300
2270,0.5423671009246391,Smooth,Curve 54,Length 300
2271,0.7920286637466842,GN with sigma 0.05,Curve 54,Length 300
2272,0.7118351430255794,GN with sigma 0.1,Curve 54,Length 300
2273,0.5759606225045378,GN with sigma 0.15,Curve 54,Length 300
2274,0.5440162303264616,GN with sigma 0.2,Curve 54,Length 300
2275,0.3704940340249111,Smooth,Curve 55,Length 300
2276,0.6905774490344538,GN with sigma 0.05,Curve 55,Length 300
2277,0.6439511224625792,GN with sigma 0.1,Curve 55,Length 300
2278,0.5474940025339171,GN with sigma 0.15,Curve 55,Length 300
2279,0.3787798261519335,GN with sigma 0.2,Curve 55,Length 300
2280,0.7329966327286482,Smooth,Curve 56,Length 300
2281,0.8547667589058315,GN with sigma 0.05,Curve 56,Length 300
2282,0.7616570931450775,GN with sigma 0.1,Curve 56,Length 300
2283,0.7140500592125091,GN with sigma 0.15,Curve 56,Length 300
2284,0.7429337802104183,GN with sigma 0.2,Curve 56,Length 300
2285,0.6426212849095954,Smooth,Curve 57,Length 300
2286,0.7327560689337064,GN with sigma 0.05,Curve 57,Length 300
2287,0.6897625268233006,GN with sigma 0.1,Curve 57,Length 300
2288,0.6227159063713334,GN with sigma 0.15,Curve 57,Length 300
2289,0.5896718009171706,GN with sigma 0.2,Curve 57,Length 300
2290,0.5805524085065407,Smooth,Curve 58,Length 300
2291,0.8697209785995346,GN with sigma 0.05,Curve 58,Length 300
2292,0.7317788856440003,GN with sigma 0.1,Curve 58,Length 300
2293,0.5589638294619329,GN with sigma 0.15,Curve 58,Length 300
2294,0.6163823037775414,GN with sigma 0.2,Curve 58,Length 300
2295,0.4782344819465371,Smooth,Curve 59,Length 300
2296,0.6380477292425194,GN with sigma 0.05,Curve 59,Length 300
2297,0.5982002917355296,GN with sigma 0.1,Curve 59,Length 300
2298,0.3774302783629468,GN with sigma 0.15,Curve 59,Length 300
2299,0.387504722940123,GN with sigma 0.2,Curve 59,Length 300
2300,0.5113191278984216,Smooth,Curve 60,Length 300
2301,0.7864945071548098,GN with sigma 0.05,Curve 60,Length 300
2302,0.5739784216293953,GN with sigma 0.1,Curve 60,Length 300
2303,0.6251808761270312,GN with sigma 0.15,Curve 60,Length 300
2304,0.5052795027556053,GN with sigma 0.2,Curve 60,Length 300
2305,0.6129128714223775,Smooth,Curve 61,Length 300
2306,0.7072349780780024,GN with sigma 0.05,Curve 61,Length 300
2307,0.4865441102803344,GN with sigma 0.1,Curve 61,Length 300
2308,0.5238224031173043,GN with sigma 0.15,Curve 61,Length 300
2309,0.5041461239816599,GN with sigma 0.2,Curve 61,Length 300
2310,0.4748160840578103,Smooth,Curve 62,Length 300
2311,0.7883440682417252,GN with sigma 0.05,Curve 62,Length 300
2312,0.6839093337037199,GN with sigma 0.1,Curve 62,Length 300
2313,0.5823941112543833,GN with sigma 0.15,Curve 62,Length 300
2314,0.4835581805588399,GN with sigma 0.2,Curve 62,Length 300
2315,0.4909099145229287,Smooth,Curve 63,Length 300
2316,0.6633877687553773,GN with sigma 0.05,Curve 63,Length 300
2317,0.6348042909886613,GN with sigma 0.1,Curve 63,Length 300
2318,0.4537569661098673,GN with sigma 0.15,Curve 63,Length 300
2319,0.5116431526666994,GN with sigma 0.2,Curve 63,Length 300
2320,0.4421764089613816,Smooth,Curve 64,Length 300
2321,0.6080197550399922,GN with sigma 0.05,Curve 64,Length 300
2322,0.5224797157782919,GN with sigma 0.1,Curve 64,Length 300
2323,0.4023938074228936,GN with sigma 0.15,Curve 64,Length 300
2324,0.4341901838237134,GN with sigma 0.2,Curve 64,Length 300
2325,0.6034838440495638,Smooth,Curve 65,Length 300
2326,0.8419036234199087,GN with sigma 0.05,Curve 65,Length 300
2327,0.605985962386383,GN with sigma 0.1,Curve 65,Length 300
2328,0.545840412744508,GN with sigma 0.15,Curve 65,Length 300
2329,0.5453248002756523,GN with sigma 0.2,Curve 65,Length 300
2330,0.5436352965574824,Smooth,Curve 66,Length 300
2331,0.8620699665550365,GN with sigma 0.05,Curve 66,Length 300
2332,0.7046026638843591,GN with sigma 0.1,Curve 66,Length 300
2333,0.5519628187333687,GN with sigma 0.15,Curve 66,Length 300
2334,0.429418209349221,GN with sigma 0.2,Curve 66,Length 300
2335,0.5028599740441103,Smooth,Curve 67,Length 300
2336,0.7830848738138517,GN with sigma 0.05,Curve 67,Length 300
2337,0.5993787192232319,GN with sigma 0.1,Curve 67,Length 300
2338,0.4694766478362401,GN with sigma 0.15,Curve 67,Length 300
2339,0.535222405287091,GN with sigma 0.2,Curve 67,Length 300
2340,0.6791234874360148,Smooth,Curve 68,Length 300
2341,0.7845699639773347,GN with sigma 0.05,Curve 68,Length 300
2342,0.6449216310260688,GN with sigma 0.1,Curve 68,Length 300
2343,0.6617596894679494,GN with sigma 0.15,Curve 68,Length 300
2344,0.5626737309836077,GN with sigma 0.2,Curve 68,Length 300
2345,0.3846017178613308,Smooth,Curve 69,Length 300
2346,0.6385438548544474,GN with sigma 0.05,Curve 69,Length 300
2347,0.6094514759191558,GN with sigma 0.1,Curve 69,Length 300
2348,0.479786721628223,GN with sigma 0.15,Curve 69,Length 300
2349,0.3946877792586456,GN with sigma 0.2,Curve 69,Length 300
2350,0.4764553006745003,Smooth,Curve 70,Length 300
2351,0.6702324189764918,GN with sigma 0.05,Curve 70,Length 300
2352,0.4420666358980369,GN with sigma 0.1,Curve 70,Length 300
2353,0.5261149900842971,GN with sigma 0.15,Curve 70,Length 300
2354,0.451192620139541,GN with sigma 0.2,Curve 70,Length 300
2355,0.6422702825582723,Smooth,Curve 71,Length 300
2356,0.841789023484721,GN with sigma 0.05,Curve 71,Length 300
2357,0.7260784540232837,GN with sigma 0.1,Curve 71,Length 300
2358,0.684607591703438,GN with sigma 0.15,Curve 71,Length 300
2359,0.5567661873076616,GN with sigma 0.2,Curve 71,Length 300
2360,0.6603345812786358,Smooth,Curve 72,Length 300
2361,0.9150351728022263,GN with sigma 0.05,Curve 72,Length 300
2362,0.7522166119043004,GN with sigma 0.1,Curve 72,Length 300
2363,0.6349136726290474,GN with sigma 0.15,Curve 72,Length 300
2364,0.531092405051775,GN with sigma 0.2,Curve 72,Length 300
2365,0.4804433504806722,Smooth,Curve 73,Length 300
2366,0.7667932274953588,GN with sigma 0.05,Curve 73,Length 300
2367,0.7091180974233351,GN with sigma 0.1,Curve 73,Length 300
2368,0.5910031984028007,GN with sigma 0.15,Curve 73,Length 300
2369,0.5113027444515095,GN with sigma 0.2,Curve 73,Length 300
2370,0.528718076370949,Smooth,Curve 74,Length 300
2371,0.7534507741100942,GN with sigma 0.05,Curve 74,Length 300
2372,0.576573892295112,GN with sigma 0.1,Curve 74,Length 300
2373,0.4622811807506684,GN with sigma 0.15,Curve 74,Length 300
2374,0.4713517263539914,GN with sigma 0.2,Curve 74,Length 300
2375,0.2606552659744558,Smooth,Curve 75,Length 300
2376,0.756274322098266,GN with sigma 0.05,Curve 75,Length 300
2377,0.5939764436174576,GN with sigma 0.1,Curve 75,Length 300
2378,0.4820760039766678,GN with sigma 0.15,Curve 75,Length 300
2379,0.5002551773019073,GN with sigma 0.2,Curve 75,Length 300
2380,0.6437057629866508,Smooth,Curve 76,Length 300
2381,0.8068985331774601,GN with sigma 0.05,Curve 76,Length 300
2382,0.7693526821732025,GN with sigma 0.1,Curve 76,Length 300
2383,0.6644041490137326,GN with sigma 0.15,Curve 76,Length 300
2384,0.6666081942787122,GN with sigma 0.2,Curve 76,Length 300
2385,0.3985849550878084,Smooth,Curve 77,Length 300
2386,0.7903875458253062,GN with sigma 0.05,Curve 77,Length 300
2387,0.6308496319619975,GN with sigma 0.1,Curve 77,Length 300
2388,0.6188990365233061,GN with sigma 0.15,Curve 77,Length 300
2389,0.6194546793342977,GN with sigma 0.2,Curve 77,Length 300
2390,0.4102762432056535,Smooth,Curve 78,Length 300
2391,0.7319440306274934,GN with sigma 0.05,Curve 78,Length 300
2392,0.5302735254241853,GN with sigma 0.1,Curve 78,Length 300
2393,0.4282623326310165,GN with sigma 0.15,Curve 78,Length 300
2394,0.3887531786925048,GN with sigma 0.2,Curve 78,Length 300
2395,0.5930550065600398,Smooth,Curve 79,Length 300
2396,0.7797845761185548,GN with sigma 0.05,Curve 79,Length 300
2397,0.6654267808449158,GN with sigma 0.1,Curve 79,Length 300
2398,0.619148272186319,GN with sigma 0.15,Curve 79,Length 300
2399,0.5049332673894639,GN with sigma 0.2,Curve 79,Length 300
2400,0.4907358883720791,Smooth,Curve 80,Length 300
2401,0.6875420254256615,GN with sigma 0.05,Curve 80,Length 300
2402,0.6252824212017624,GN with sigma 0.1,Curve 80,Length 300
2403,0.5644742781851632,GN with sigma 0.15,Curve 80,Length 300
2404,0.5356841259775645,GN with sigma 0.2,Curve 80,Length 300
2405,0.3798730287815968,Smooth,Curve 81,Length 300
2406,0.7326663883678245,GN with sigma 0.05,Curve 81,Length 300
2407,0.5430137760272832,GN with sigma 0.1,Curve 81,Length 300
2408,0.4051261542559711,GN with sigma 0.15,Curve 81,Length 300
2409,0.377562322924894,GN with sigma 0.2,Curve 81,Length 300
2410,0.5645804636979245,Smooth,Curve 82,Length 300
2411,0.7017710403808828,GN with sigma 0.05,Curve 82,Length 300
2412,0.6132909311083286,GN with sigma 0.1,Curve 82,Length 300
2413,0.5640066875587723,GN with sigma 0.15,Curve 82,Length 300
2414,0.5756003340867976,GN with sigma 0.2,Curve 82,Length 300
2415,0.3594989128000183,Smooth,Curve 83,Length 300
2416,0.71672553740492,GN with sigma 0.05,Curve 83,Length 300
2417,0.6763389744228097,GN with sigma 0.1,Curve 83,Length 300
2418,0.6074066486285221,GN with sigma 0.15,Curve 83,Length 300
2419,0.5535886096572677,GN with sigma 0.2,Curve 83,Length 300
2420,0.6389672445015061,Smooth,Curve 84,Length 300
2421,0.8457094327818623,GN with sigma 0.05,Curve 84,Length 300
2422,0.7774931984793084,GN with sigma 0.1,Curve 84,Length 300
2423,0.6205349247031984,GN with sigma 0.15,Curve 84,Length 300
2424,0.5482385464927136,GN with sigma 0.2,Curve 84,Length 300
2425,0.5331244698136516,Smooth,Curve 85,Length 300
2426,0.76427654111108,GN with sigma 0.05,Curve 85,Length 300
2427,0.6848751390236724,GN with sigma 0.1,Curve 85,Length 300
2428,0.5385416112057805,GN with sigma 0.15,Curve 85,Length 300
2429,0.5180783756959705,GN with sigma 0.2,Curve 85,Length 300
2430,0.5490087557299066,Smooth,Curve 86,Length 300
2431,0.7198932575488313,GN with sigma 0.05,Curve 86,Length 300
2432,0.5759297259368323,GN with sigma 0.1,Curve 86,Length 300
2433,0.300697845795723,GN with sigma 0.15,Curve 86,Length 300
2434,0.3806635045244204,GN with sigma 0.2,Curve 86,Length 300
2435,0.4940917734391802,Smooth,Curve 87,Length 300
2436,0.7778522196451724,GN with sigma 0.05,Curve 87,Length 300
2437,0.5960672560884385,GN with sigma 0.1,Curve 87,Length 300
2438,0.537688209769332,GN with sigma 0.15,Curve 87,Length 300
2439,0.4349130315829473,GN with sigma 0.2,Curve 87,Length 300
2440,0.5483796210793873,Smooth,Curve 88,Length 300
2441,0.6601963271528882,GN with sigma 0.05,Curve 88,Length 300
2442,0.5943887371439995,GN with sigma 0.1,Curve 88,Length 300
2443,0.4920021896971487,GN with sigma 0.15,Curve 88,Length 300
2444,0.3882930522384931,GN with sigma 0.2,Curve 88,Length 300
2445,0.3726096749094111,Smooth,Curve 89,Length 300
2446,0.6827860566271864,GN with sigma 0.05,Curve 89,Length 300
2447,0.4589595682014347,GN with sigma 0.1,Curve 89,Length 300
2448,0.4432476139700667,GN with sigma 0.15,Curve 89,Length 300
2449,0.4507285102066677,GN with sigma 0.2,Curve 89,Length 300
2450,0.5862074876786837,Smooth,Curve 90,Length 300
2451,0.7400405147572737,GN with sigma 0.05,Curve 90,Length 300
2452,0.6481149560071342,GN with sigma 0.1,Curve 90,Length 300
2453,0.5876485156188052,GN with sigma 0.15,Curve 90,Length 300
2454,0.4303596139380028,GN with sigma 0.2,Curve 90,Length 300
2455,0.4515977201206311,Smooth,Curve 91,Length 300
2456,0.6880718655711904,GN with sigma 0.05,Curve 91,Length 300
2457,0.5324623828341005,GN with sigma 0.1,Curve 91,Length 300
2458,0.4562242351360413,GN with sigma 0.15,Curve 91,Length 300
2459,0.37757699860017,GN with sigma 0.2,Curve 91,Length 300
2460,0.3272695010299411,Smooth,Curve 92,Length 300
2461,0.7252333889907409,GN with sigma 0.05,Curve 92,Length 300
2462,0.6330531866929289,GN with sigma 0.1,Curve 92,Length 300
2463,0.4761961967374931,GN with sigma 0.15,Curve 92,Length 300
2464,0.3326225330842732,GN with sigma 0.2,Curve 92,Length 300
2465,0.3914549029070236,Smooth,Curve 93,Length 300
2466,0.7100603203158389,GN with sigma 0.05,Curve 93,Length 300
2467,0.5287724846198568,GN with sigma 0.1,Curve 93,Length 300
2468,0.4075651736157944,GN with sigma 0.15,Curve 93,Length 300
2469,0.4381306927155531,GN with sigma 0.2,Curve 93,Length 300
2470,0.6951736105028011,Smooth,Curve 94,Length 300
2471,0.7563686297135471,GN with sigma 0.05,Curve 94,Length 300
2472,0.6752124770257344,GN with sigma 0.1,Curve 94,Length 300
2473,0.5745561135020251,GN with sigma 0.15,Curve 94,Length 300
2474,0.5772620712560541,GN with sigma 0.2,Curve 94,Length 300
2475,0.6117536012343434,Smooth,Curve 95,Length 300
2476,0.688681733698337,GN with sigma 0.05,Curve 95,Length 300
2477,0.558705539979344,GN with sigma 0.1,Curve 95,Length 300
2478,0.4687273607318494,GN with sigma 0.15,Curve 95,Length 300
2479,0.3753831804919165,GN with sigma 0.2,Curve 95,Length 300
2480,0.7752243909123809,Smooth,Curve 96,Length 300
2481,0.86099139933255,GN with sigma 0.05,Curve 96,Length 300
2482,0.9115971196617366,GN with sigma 0.1,Curve 96,Length 300
2483,0.8225468536589896,GN with sigma 0.15,Curve 96,Length 300
2484,0.6782051904280663,GN with sigma 0.2,Curve 96,Length 300
2485,0.4727844369452267,Smooth,Curve 97,Length 300
2486,0.7242513542216135,GN with sigma 0.05,Curve 97,Length 300
2487,0.5803173925273444,GN with sigma 0.1,Curve 97,Length 300
2488,0.5020318540601036,GN with sigma 0.15,Curve 97,Length 300
2489,0.3989070733910486,GN with sigma 0.2,Curve 97,Length 300
2490,0.4921881617237009,Smooth,Curve 98,Length 300
2491,0.76739290298807,GN with sigma 0.05,Curve 98,Length 300
2492,0.4898234337986585,GN with sigma 0.1,Curve 98,Length 300
2493,0.5148438829289478,GN with sigma 0.15,Curve 98,Length 300
2494,0.5213171278543164,GN with sigma 0.2,Curve 98,Length 300
2495,0.566443066165727,Smooth,Curve 99,Length 300
2496,0.7607327803514368,GN with sigma 0.05,Curve 99,Length 300
2497,0.6717525833508096,GN with sigma 0.1,Curve 99,Length 300
2498,0.6494190260017445,GN with sigma 0.15,Curve 99,Length 300
2499,0.4989601516450279,GN with sigma 0.2,Curve 99,Length 300
2500,0.5430117407523137,Smooth,Curve 100,Length 300
2501,0.8410696503005717,GN with sigma 0.05,Curve 100,Length 300
2502,0.6689595706258584,GN with sigma 0.1,Curve 100,Length 300
2503,0.630064974188338,GN with sigma 0.15,Curve 100,Length 300
2504,0.552336021698514,GN with sigma 0.2,Curve 100,Length 300
2505,0.5602883547317206,Smooth,Curve 101,Length 300
2506,0.8079050267915832,GN with sigma 0.05,Curve 101,Length 300
2507,0.6823326149398258,GN with sigma 0.1,Curve 101,Length 300
2508,0.5786616756067551,GN with sigma 0.15,Curve 101,Length 300
2509,0.4544221281992821,GN with sigma 0.2,Curve 101,Length 300
2510,0.3744606397954999,Smooth,Curve 102,Length 300
2511,0.7006650287740439,GN with sigma 0.05,Curve 102,Length 300
2512,0.565661109171204,GN with sigma 0.1,Curve 102,Length 300
2513,0.4406440827756146,GN with sigma 0.15,Curve 102,Length 300
2514,0.3900333983704999,GN with sigma 0.2,Curve 102,Length 300
2515,0.5597878303669838,Smooth,Curve 103,Length 300
2516,0.7209523222408795,GN with sigma 0.05,Curve 103,Length 300
2517,0.5772093419439325,GN with sigma 0.1,Curve 103,Length 300
2518,0.5246489609602686,GN with sigma 0.15,Curve 103,Length 300
2519,0.5337774592660459,GN with sigma 0.2,Curve 103,Length 300
2520,0.620441310642379,Smooth,Curve 104,Length 300
2521,0.8078605703464314,GN with sigma 0.05,Curve 104,Length 300
2522,0.5632676775671179,GN with sigma 0.1,Curve 104,Length 300
2523,0.4855600366626498,GN with sigma 0.15,Curve 104,Length 300
2524,0.5098328669803089,GN with sigma 0.2,Curve 104,Length 300
2525,0.4683696765375901,Smooth,Curve 105,Length 300
2526,0.7070568857517713,GN with sigma 0.05,Curve 105,Length 300
2527,0.5442094581291621,GN with sigma 0.1,Curve 105,Length 300
2528,0.4495907723115013,GN with sigma 0.15,Curve 105,Length 300
2529,0.4589289953633508,GN with sigma 0.2,Curve 105,Length 300
2530,0.5459434055441446,Smooth,Curve 106,Length 300
2531,0.7343337667456282,GN with sigma 0.05,Curve 106,Length 300
2532,0.4599936703281773,GN with sigma 0.1,Curve 106,Length 300
2533,0.4877908292936725,GN with sigma 0.15,Curve 106,Length 300
2534,0.5436719604051151,GN with sigma 0.2,Curve 106,Length 300
2535,0.7630394151500152,Smooth,Curve 107,Length 300
2536,0.8502375303438529,GN with sigma 0.05,Curve 107,Length 300
2537,0.7731230967225816,GN with sigma 0.1,Curve 107,Length 300
2538,0.647562123093064,GN with sigma 0.15,Curve 107,Length 300
2539,0.6175956180866855,GN with sigma 0.2,Curve 107,Length 300
2540,0.4734043672289718,Smooth,Curve 108,Length 300
2541,0.6773949139914341,GN with sigma 0.05,Curve 108,Length 300
2542,0.547492973153901,GN with sigma 0.1,Curve 108,Length 300
2543,0.5038247426638653,GN with sigma 0.15,Curve 108,Length 300
2544,0.381216323808193,GN with sigma 0.2,Curve 108,Length 300
2545,0.5556461573612467,Smooth,Curve 109,Length 300
2546,0.7700957750139747,GN with sigma 0.05,Curve 109,Length 300
