,Noise,AMI score,Name,Length
537,0.1,0.5120898006427044,Curve 107,Length 100
538,0.15,0.5622764503878972,Curve 107,Length 100
539,0.2,0.4115950673477947,Curve 107,Length 100
540,smooth,0.3490612423864648,Curve 108,Length 100
541,0.05,0.5499681863323035,Curve 108,Length 100
542,0.1,0.5415962862282137,Curve 108,Length 100
543,0.15,0.2981085224481904,Curve 108,Length 100
544,0.2,0.3653053874459821,Curve 108,Length 100
545,smooth,0.348103990920131,Curve 109,Length 100
546,0.05,0.5288553626409215,Curve 109,Length 100
547,0.1,0.5790524146879585,Curve 109,Length 100
548,0.15,0.4548303406492234,Curve 109,Length 100
549,0.2,0.3701710725268272,Curve 109,Length 100
550,smooth,0.4513349445356259,Curve 110,Length 100
551,0.05,0.7091785576546866,Curve 110,Length 100
552,0.1,0.479791413492413,Curve 110,Length 100
553,0.15,0.5845746524279346,Curve 110,Length 100
554,0.2,0.4769940322070987,Curve 110,Length 100
555,smooth,0.5655368551312048,Curve 111,Length 100
556,0.05,0.6067433977126597,Curve 111,Length 100
557,0.1,0.565316621312058,Curve 111,Length 100
558,0.15,0.4782566013790563,Curve 111,Length 100
559,0.2,0.4544334487195464,Curve 111,Length 100
560,smooth,0.577750079908033,Curve 112,Length 100
561,0.05,0.7889241658668329,Curve 112,Length 100
562,0.1,0.7236457999698298,Curve 112,Length 100
563,0.15,0.7215550393529238,Curve 112,Length 100
564,0.2,0.5240624816039681,Curve 112,Length 100
565,smooth,0.6331677259900633,Curve 113,Length 100
566,0.05,0.6455466858669352,Curve 113,Length 100
567,0.1,0.6750637185040678,Curve 113,Length 100
568,0.15,0.5893111169384256,Curve 113,Length 100
569,0.2,0.5605814413500352,Curve 113,Length 100
570,smooth,0.2416395975845744,Curve 114,Length 100
571,0.05,0.7601983046162816,Curve 114,Length 100
572,0.1,0.4125978693433266,Curve 114,Length 100
573,0.15,0.3350632137235328,Curve 114,Length 100
574,0.2,0.3351419663144374,Curve 114,Length 100
575,smooth,0.4428419581588459,Curve 115,Length 100
576,0.05,0.6437000386260077,Curve 115,Length 100
577,0.1,0.5552245552406418,Curve 115,Length 100
578,0.15,0.5127660477415641,Curve 115,Length 100
579,0.2,0.4191552872200195,Curve 115,Length 100
580,smooth,0.6185312804361454,Curve 116,Length 100
581,0.05,0.9046400455213336,Curve 116,Length 100
582,0.1,0.6696521602406351,Curve 116,Length 100
583,0.15,0.5366828697710512,Curve 116,Length 100
584,0.2,0.543484706969007,Curve 116,Length 100
585,smooth,0.4389408504815258,Curve 117,Length 100
586,0.05,0.6432608734589886,Curve 117,Length 100
587,0.1,0.5286877634269982,Curve 117,Length 100
588,0.15,0.369381349142646,Curve 117,Length 100
589,0.2,0.6241357292899672,Curve 117,Length 100
590,smooth,0.5947224825856078,Curve 118,Length 100
591,0.05,0.7239857988532156,Curve 118,Length 100
592,0.1,0.7520660894850391,Curve 118,Length 100
593,0.15,0.6070562046829852,Curve 118,Length 100
594,0.2,0.5386033300813324,Curve 118,Length 100
595,smooth,0.5343340387072176,Curve 119,Length 100
596,0.05,0.7699860979017893,Curve 119,Length 100
597,0.1,0.5905297763739226,Curve 119,Length 100
598,0.15,0.5047091232996782,Curve 119,Length 100
599,0.2,0.5339388666241747,Curve 119,Length 100
600,smooth,0.1301061165110136,Curve 120,Length 100
601,0.05,0.7513410340290069,Curve 120,Length 100
602,0.1,0.3445070370116732,Curve 120,Length 100
603,0.15,0.3498612423306046,Curve 120,Length 100
604,0.2,0.2373580259201981,Curve 120,Length 100
605,smooth,0.4301302985623789,Curve 121,Length 100
606,0.05,0.5678866964347167,Curve 121,Length 100
607,0.1,0.6029621957600303,Curve 121,Length 100
608,0.15,0.4575149605836026,Curve 121,Length 100
609,0.2,0.6219795234264789,Curve 121,Length 100
610,smooth,0.5911128426673335,Curve 122,Length 100
611,0.05,0.6743013656059875,Curve 122,Length 100
612,0.1,0.6336058574166255,Curve 122,Length 100
613,0.15,0.5908019046662939,Curve 122,Length 100
614,0.2,0.5580538457533012,Curve 122,Length 100
615,smooth,0.4287606716935291,Curve 123,Length 100
616,0.05,0.7627669968434081,Curve 123,Length 100
617,0.1,0.5011977958688693,Curve 123,Length 100
618,0.15,0.6312263699128995,Curve 123,Length 100
619,0.2,0.5232336408373944,Curve 123,Length 100
620,smooth,0.4111278062088148,Curve 124,Length 100
621,0.05,0.8019256690134704,Curve 124,Length 100
622,0.1,0.553009959895603,Curve 124,Length 100
623,0.15,0.5374979063563139,Curve 124,Length 100
624,0.2,0.5183325238296823,Curve 124,Length 100
625,smooth,0.2136343245839143,Curve 125,Length 100
626,0.05,0.5182776056188315,Curve 125,Length 100
627,0.1,0.5663227163659769,Curve 125,Length 100
628,0.15,0.3500744087651485,Curve 125,Length 100
629,0.2,0.2822476421419177,Curve 125,Length 100
630,smooth,0.4918032275340842,Curve 126,Length 100
631,0.05,0.6032759779299653,Curve 126,Length 100
632,0.1,0.7062949242307701,Curve 126,Length 100
633,0.15,0.5295231743020722,Curve 126,Length 100
634,0.2,0.4187531782932576,Curve 126,Length 100
635,smooth,0.520240791612959,Curve 127,Length 100
636,0.05,0.6573325352664977,Curve 127,Length 100
637,0.1,0.6242258757617151,Curve 127,Length 100
638,0.15,0.5346974495763146,Curve 127,Length 100
639,0.2,0.533352282895044,Curve 127,Length 100
640,smooth,0.329797968553696,Curve 128,Length 100
641,0.05,0.8333821311124514,Curve 128,Length 100
642,0.1,0.6878940405578141,Curve 128,Length 100
643,0.15,0.7058613046928424,Curve 128,Length 100
644,0.2,0.5909513638688398,Curve 128,Length 100
645,smooth,0.5792331574610218,Curve 129,Length 100
646,0.05,0.7615945465333676,Curve 129,Length 100
647,0.1,0.6224048545115949,Curve 129,Length 100
648,0.15,0.5987985948019917,Curve 129,Length 100
649,0.2,0.5485707626536138,Curve 129,Length 100
650,smooth,0.2240285388606373,Curve 130,Length 100
651,0.05,0.6803002301530549,Curve 130,Length 100
652,0.1,0.3731148788364966,Curve 130,Length 100
653,0.15,0.3370709724290007,Curve 130,Length 100
654,0.2,0.3942032155438403,Curve 130,Length 100
655,smooth,0.4293119493550634,Curve 131,Length 100
656,0.05,0.7085890436119303,Curve 131,Length 100
657,0.1,0.6527539296935398,Curve 131,Length 100
658,0.15,0.6814128826685808,Curve 131,Length 100
659,0.2,0.5024903473373121,Curve 131,Length 100
660,smooth,0.5884686798467298,Curve 132,Length 100
661,0.05,0.7257824682386402,Curve 132,Length 100
662,0.1,0.5052430143015465,Curve 132,Length 100
663,0.15,0.2831267423000314,Curve 132,Length 100
664,0.2,0.4846716182903811,Curve 132,Length 100
665,smooth,0.6258297371105037,Curve 133,Length 100
666,0.05,0.7298085520490831,Curve 133,Length 100
667,0.1,0.6914014892286398,Curve 133,Length 100
668,0.15,0.4301505477486688,Curve 133,Length 100
669,0.2,0.69171613086579,Curve 133,Length 100
670,smooth,0.59989190772186,Curve 134,Length 100
671,0.05,0.810211212224083,Curve 134,Length 100
672,0.1,0.5747599191101469,Curve 134,Length 100
673,0.15,0.6851556298948007,Curve 134,Length 100
674,0.2,0.4872646699544186,Curve 134,Length 100
675,smooth,0.5130968327713834,Curve 135,Length 100
676,0.05,0.8379882972872364,Curve 135,Length 100
677,0.1,0.6876917794402131,Curve 135,Length 100
678,0.15,0.5662524774917033,Curve 135,Length 100
679,0.2,0.6007465206439737,Curve 135,Length 100
680,smooth,0.4138784536961965,Curve 136,Length 100
681,0.05,0.4032874495250085,Curve 136,Length 100
682,0.1,0.4383551514152139,Curve 136,Length 100
683,0.15,0.4409594610870697,Curve 136,Length 100
684,0.2,0.2847230827321562,Curve 136,Length 100
685,smooth,0.5157783928336843,Curve 137,Length 100
686,0.05,0.9172584562685752,Curve 137,Length 100
687,0.1,0.6895225729865506,Curve 137,Length 100
688,0.15,0.5190667681787603,Curve 137,Length 100
689,0.2,0.4373416205673143,Curve 137,Length 100
690,smooth,0.5471384198796759,Curve 138,Length 100
691,0.05,0.817988054454368,Curve 138,Length 100
692,0.1,0.537151271205795,Curve 138,Length 100
693,0.15,0.7340460910060158,Curve 138,Length 100
694,0.2,0.5437067709552323,Curve 138,Length 100
695,smooth,0.4524382026749077,Curve 139,Length 100
696,0.05,0.6874469240213613,Curve 139,Length 100
697,0.1,0.5198906986170078,Curve 139,Length 100
698,0.15,0.5412592672976326,Curve 139,Length 100
699,0.2,0.587570210445389,Curve 139,Length 100
700,smooth,0.2854495918094232,Curve 140,Length 100
701,0.05,0.3983700711122812,Curve 140,Length 100
702,0.1,0.3588562046566418,Curve 140,Length 100
703,0.15,0.3420901407203661,Curve 140,Length 100
704,0.2,0.3929120481104922,Curve 140,Length 100
705,smooth,0.604884060249499,Curve 141,Length 100
706,0.05,0.4993877083939954,Curve 141,Length 100
707,0.1,0.5462252654104792,Curve 141,Length 100
708,0.15,0.3442945278841418,Curve 141,Length 100
709,0.2,0.4291946693690182,Curve 141,Length 100
710,smooth,0.6376502129235676,Curve 142,Length 100
711,0.05,0.6894916700705471,Curve 142,Length 100
712,0.1,0.7422755744111897,Curve 142,Length 100
713,0.15,0.5424577414982337,Curve 142,Length 100
714,0.2,0.5550737306439822,Curve 142,Length 100
715,smooth,0.3396227752827714,Curve 143,Length 100
716,0.05,0.8378277977353848,Curve 143,Length 100
717,0.1,0.3797258231188271,Curve 143,Length 100
718,0.15,0.5393150027725351,Curve 143,Length 100
719,0.2,0.37474466674052,Curve 143,Length 100
720,smooth,0.3796309880499652,Curve 144,Length 100
721,0.05,0.6931211697826855,Curve 144,Length 100
722,0.1,0.5971521229037855,Curve 144,Length 100
723,0.15,0.5915194006388187,Curve 144,Length 100
724,0.2,0.3901808249280858,Curve 144,Length 100
725,smooth,0.4919027932052762,Curve 145,Length 100
726,0.05,0.7819654343674074,Curve 145,Length 100
727,0.1,0.6634698458232667,Curve 145,Length 100
728,0.15,0.7020888409616443,Curve 145,Length 100
729,0.2,0.6004029243856739,Curve 145,Length 100
730,smooth,0.4046462624358545,Curve 146,Length 100
731,0.05,0.5925879033753828,Curve 146,Length 100
732,0.1,0.4162916217097414,Curve 146,Length 100
733,0.15,0.5071880792193149,Curve 146,Length 100
734,0.2,0.3019422462461705,Curve 146,Length 100
735,smooth,0.3236873301494958,Curve 147,Length 100
736,0.05,0.4670523676318893,Curve 147,Length 100
737,0.1,0.4723471991077376,Curve 147,Length 100
738,0.15,0.4343232320827708,Curve 147,Length 100
739,0.2,0.4876640074993174,Curve 147,Length 100
740,smooth,0.5308801480839652,Curve 148,Length 100
741,0.05,0.8248864199532203,Curve 148,Length 100
742,0.1,0.8177973616822516,Curve 148,Length 100
743,0.15,0.7481460284729574,Curve 148,Length 100
744,0.2,0.4684861038882407,Curve 148,Length 100
745,smooth,0.5691431861612378,Curve 149,Length 100
746,0.05,0.8306479214334996,Curve 149,Length 100
747,0.1,0.6690634221696314,Curve 149,Length 100
748,0.15,0.6329298210518,Curve 149,Length 100
749,0.2,0.6155886875557446,Curve 149,Length 100
750,smooth,0.552253701789691,Curve 150,Length 100
751,0.05,0.8485504814399698,Curve 150,Length 100
752,0.1,0.8221999000546552,Curve 150,Length 100
753,0.15,0.728569939097858,Curve 150,Length 100
754,0.2,0.6830211423934595,Curve 150,Length 100
755,smooth,0.6372153263827482,Curve 151,Length 100
756,0.05,0.6843737561137697,Curve 151,Length 100
757,0.1,0.6066908871989168,Curve 151,Length 100
758,0.15,0.5958873371884232,Curve 151,Length 100
759,0.2,0.4705887786272922,Curve 151,Length 100
760,smooth,0.3896017945849228,Curve 152,Length 100
761,0.05,0.5894735524783268,Curve 152,Length 100
762,0.1,0.3906675356200131,Curve 152,Length 100
763,0.15,0.2575963175505301,Curve 152,Length 100
764,0.2,0.3788334362806078,Curve 152,Length 100
765,smooth,0.4356080255068127,Curve 153,Length 100
766,0.05,0.6016903860409493,Curve 153,Length 100
767,0.1,0.6659210935502334,Curve 153,Length 100
768,0.15,0.5886938610495424,Curve 153,Length 100
769,0.2,0.4134761369675447,Curve 153,Length 100
770,smooth,0.3064392370679153,Curve 154,Length 100
771,0.05,0.5347056055852236,Curve 154,Length 100
772,0.1,0.5742756292316328,Curve 154,Length 100
773,0.15,0.5787034818563777,Curve 154,Length 100
774,0.2,0.3223769788762728,Curve 154,Length 100
775,smooth,0.5326255713042007,Curve 155,Length 100
776,0.05,0.775515973783153,Curve 155,Length 100
777,0.1,0.6958927421210854,Curve 155,Length 100
778,0.15,0.4524506023332359,Curve 155,Length 100
779,0.2,0.5799999724604382,Curve 155,Length 100
780,smooth,0.504917217796272,Curve 156,Length 100
781,0.05,0.5566039304730311,Curve 156,Length 100
782,0.1,0.4673030818081115,Curve 156,Length 100
783,0.15,0.4646190035238103,Curve 156,Length 100
784,0.2,0.3324233151492123,Curve 156,Length 100
785,smooth,0.489964240237439,Curve 157,Length 100
786,0.05,0.6780374661260874,Curve 157,Length 100
787,0.1,0.7131049970281563,Curve 157,Length 100
788,0.15,0.5817877676928022,Curve 157,Length 100
789,0.2,0.5449141221374358,Curve 157,Length 100
790,smooth,0.2552062465629908,Curve 158,Length 100
791,0.05,0.8051804965241321,Curve 158,Length 100
792,0.1,0.7335441217843723,Curve 158,Length 100
793,0.15,0.602015013292365,Curve 158,Length 100
794,0.2,0.4661450677581796,Curve 158,Length 100
795,smooth,0.3883253886629323,Curve 159,Length 100
796,0.05,0.6175308943268303,Curve 159,Length 100
797,0.1,0.4887292035398863,Curve 159,Length 100
798,0.15,0.6635900744425022,Curve 159,Length 100
799,0.2,0.4771163784017659,Curve 159,Length 100
800,smooth,0.5510651623439881,Curve 160,Length 100
801,0.05,0.7353047151193304,Curve 160,Length 100
802,0.1,0.7920671917709455,Curve 160,Length 100
803,0.15,0.5876601974734584,Curve 160,Length 100
804,0.2,0.6230547999161776,Curve 160,Length 100
805,smooth,0.5346893839037817,Curve 161,Length 100
806,0.05,0.7047516915770512,Curve 161,Length 100
807,0.1,0.4885216166344139,Curve 161,Length 100
808,0.15,0.616448328412632,Curve 161,Length 100
809,0.2,0.4367058367203035,Curve 161,Length 100
810,smooth,0.5626229940304327,Curve 162,Length 100
811,0.05,0.7220515358143873,Curve 162,Length 100
812,0.1,0.7086628906280813,Curve 162,Length 100
813,0.15,0.5978931181573234,Curve 162,Length 100
814,0.2,0.4782417802383676,Curve 162,Length 100
815,smooth,0.5865361928597445,Curve 163,Length 100
816,0.05,0.7402563135302584,Curve 163,Length 100
817,0.1,0.5350279380423572,Curve 163,Length 100
818,0.15,0.572444071206633,Curve 163,Length 100
819,0.2,0.4933635836161668,Curve 163,Length 100
820,smooth,0.5840738194094008,Curve 164,Length 100
821,0.05,0.7383939825600007,Curve 164,Length 100
822,0.1,0.7408999527217037,Curve 164,Length 100
823,0.15,0.6288864879008812,Curve 164,Length 100
824,0.2,0.566823027518317,Curve 164,Length 100
825,smooth,0.4249380074397523,Curve 165,Length 100
826,0.05,0.555694341991313,Curve 165,Length 100
827,0.1,0.4719639581908119,Curve 165,Length 100
828,0.15,0.4102195885244755,Curve 165,Length 100
829,0.2,0.4706684425270102,Curve 165,Length 100
830,smooth,0.5575645824035294,Curve 166,Length 100
831,0.05,0.8417479822531547,Curve 166,Length 100
832,0.1,0.6237638413977817,Curve 166,Length 100
833,0.15,0.7870993749858831,Curve 166,Length 100
834,0.2,0.3729529486502199,Curve 166,Length 100
835,smooth,0.4555594201023412,Curve 167,Length 100
836,0.05,0.6555993957602939,Curve 167,Length 100
837,0.1,0.5641796910943868,Curve 167,Length 100
838,0.15,0.551353126128804,Curve 167,Length 100
839,0.2,0.681005529051841,Curve 167,Length 100
840,smooth,0.5661336673278533,Curve 168,Length 100
841,0.05,0.6849843680433824,Curve 168,Length 100
842,0.1,0.6778737058384707,Curve 168,Length 100
843,0.15,0.6492151957163858,Curve 168,Length 100
844,0.2,0.4693507251562911,Curve 168,Length 100
845,smooth,0.4869206033087253,Curve 169,Length 100
846,0.05,0.7250464824365194,Curve 169,Length 100
847,0.1,0.6273269081350669,Curve 169,Length 100
848,0.15,0.3800933420954723,Curve 169,Length 100
849,0.2,0.4373064102831992,Curve 169,Length 100
850,smooth,0.5010776514877651,Curve 170,Length 100
851,0.05,0.7019545437024851,Curve 170,Length 100
852,0.1,0.6277251468750488,Curve 170,Length 100
853,0.15,0.620803138849338,Curve 170,Length 100
854,0.2,0.4672862808407365,Curve 170,Length 100
855,smooth,0.4973917516419321,Curve 171,Length 100
856,0.05,0.7235003730628581,Curve 171,Length 100
857,0.1,0.6185685495702282,Curve 171,Length 100
858,0.15,0.6710658174619104,Curve 171,Length 100
859,0.2,0.3522692114788716,Curve 171,Length 100
860,smooth,0.3278776972893765,Curve 172,Length 100
861,0.05,0.5521834982837893,Curve 172,Length 100
862,0.1,0.6207207535768474,Curve 172,Length 100
863,0.15,0.5038554810405537,Curve 172,Length 100
864,0.2,0.5036111033504739,Curve 172,Length 100
865,smooth,0.4328031191634525,Curve 173,Length 100
866,0.05,0.5962924220804706,Curve 173,Length 100
867,0.1,0.5805798085029372,Curve 173,Length 100
868,0.15,0.4771770239296307,Curve 173,Length 100
869,0.2,0.4097749849337719,Curve 173,Length 100
870,smooth,0.5426690648737689,Curve 174,Length 100
871,0.05,0.8205507792226003,Curve 174,Length 100
872,0.1,0.5988139555543002,Curve 174,Length 100
873,0.15,0.5681589264019763,Curve 174,Length 100
874,0.2,0.4808088932048653,Curve 174,Length 100
875,smooth,0.3824398859264241,Curve 175,Length 100
876,0.05,0.6122931068806255,Curve 175,Length 100
877,0.1,0.7022753689432376,Curve 175,Length 100
878,0.15,0.3719800966934536,Curve 175,Length 100
879,0.2,0.428923105425449,Curve 175,Length 100
880,smooth,0.4428073768159135,Curve 176,Length 100
881,0.05,0.6661187697807879,Curve 176,Length 100
882,0.1,0.7133309859689854,Curve 176,Length 100
883,0.15,0.704358596236635,Curve 176,Length 100
884,0.2,0.5645057879854152,Curve 176,Length 100
885,smooth,0.5135548328585371,Curve 177,Length 100
886,0.05,0.7851912082110265,Curve 177,Length 100
887,0.1,0.8028390608374216,Curve 177,Length 100
888,0.15,0.7169629825929071,Curve 177,Length 100
889,0.2,0.6833839329111978,Curve 177,Length 100
890,smooth,0.4218822317234211,Curve 178,Length 100
891,0.05,0.415167619845192,Curve 178,Length 100
892,0.1,0.5747703327552064,Curve 178,Length 100
893,0.15,0.5050762381852019,Curve 178,Length 100
894,0.2,0.5740610954284984,Curve 178,Length 100
895,smooth,0.6925117458280369,Curve 179,Length 100
896,0.05,0.8029808073622108,Curve 179,Length 100
897,0.1,0.8223843686799385,Curve 179,Length 100
898,0.15,0.7021511912064837,Curve 179,Length 100
899,0.2,0.6982398110629843,Curve 179,Length 100
900,smooth,0.6751532909669847,Curve 180,Length 100
901,0.05,0.7481412766916187,Curve 180,Length 100
902,0.1,0.6354210390463195,Curve 180,Length 100
903,0.15,0.6154098589086758,Curve 180,Length 100
904,0.2,0.5985779500587021,Curve 180,Length 100
905,smooth,0.0665021164243314,Curve 181,Length 100
906,0.05,0.5677329539183702,Curve 181,Length 100
907,0.1,0.1954922077367196,Curve 181,Length 100
908,0.15,0.3679098981206435,Curve 181,Length 100
909,0.2,0.2902644214240409,Curve 181,Length 100
910,smooth,0.4529250423034339,Curve 182,Length 100
911,0.05,0.6360128749384044,Curve 182,Length 100
912,0.1,0.6343445211515504,Curve 182,Length 100
913,0.15,0.5673124669167555,Curve 182,Length 100
914,0.2,0.5286663271642315,Curve 182,Length 100
915,smooth,0.4723272677459956,Curve 183,Length 100
916,0.05,0.8246353832635668,Curve 183,Length 100
917,0.1,0.6147605779487089,Curve 183,Length 100
918,0.15,0.7042254172763808,Curve 183,Length 100
919,0.2,0.5515220445310941,Curve 183,Length 100
920,smooth,0.3571235912443206,Curve 184,Length 100
921,0.05,0.4871414506686284,Curve 184,Length 100
922,0.1,0.411260355334646,Curve 184,Length 100
923,0.15,0.3911924569766393,Curve 184,Length 100
924,0.2,0.3915035974504426,Curve 184,Length 100
925,smooth,0.4115225900942693,Curve 185,Length 100
926,0.05,0.7137310137816764,Curve 185,Length 100
927,0.1,0.5605924074200076,Curve 185,Length 100
928,0.15,0.5679930416830504,Curve 185,Length 100
929,0.2,0.409326321756214,Curve 185,Length 100
930,smooth,0.6410957927280265,Curve 186,Length 100
931,0.05,0.7771191463384759,Curve 186,Length 100
932,0.1,0.5886760491980865,Curve 186,Length 100
933,0.15,0.6577781553031218,Curve 186,Length 100
