individual,time,x,y,cov,trv,rel,lbl
1,457.818186,6.81922933,-6.44034238,4.00555103,0.39806759,9.83569075,5
1,460.818357,6.91651233,-6.06382827,3.96448721,0.39798238,9.94035195,5
1,463.819529,6.83938863,-5.68737799,3.90938748,0.39830857,10.04293352,5
1,466.851703,6.93276209,-5.32843017,3.9016777,0.39802676,10.14339115,5
1,469.884876,6.97740673,-4.98980831,3.90613425,0.39773283,10.2435594,5
1,472.886048,6.82467609,-4.59117643,3.92545181,0.39472396,10.34343144,5
1,475.917221,6.63885494,-4.30401963,3.97963369,0.39379878,10.44377088,5
1,478.917393,6.74648467,-4.43311403,3.96655404,0.3950431,10.54652763,5
1,481.951566,6.98778501,-4.87101658,3.95143806,0.39625748,10.650727,5
1,484.982739,7.15108709,-4.79663765,3.97918981,0.39770201,10.75160982,5
1,487.982911,7.60825521,-4.7827495,4.06476876,0.39814635,10.8503113,5
1,490.983083,8.11504896,-4.75425339,4.20720046,0.39782097,10.9463979,5
1,494.016256,8.3784408,-4.50358277,4.28558394,0.39637087,11.03743858,5
1,497.04943,8.66459633,-4.14328067,4.38856156,0.39241703,11.12406851,5
1,500.082603,8.96762432,-3.79109083,4.51392741,0.3895865,11.20682799,5
1,503.115777,9.20932549,-3.46638483,4.62214764,0.38778872,11.286124,5
1,506.116949,9.22889758,-3.01491053,4.65982738,0.38453142,11.3590194,5
1,509.148122,9.11761069,-2.53877354,4.67733648,0.3827489,11.42641624,5
1,512.148293,8.97587055,-2.08247805,4.71718571,0.38181429,11.49022511,5
1,515.181467,8.76465044,-1.63519512,4.77561642,0.38007873,11.55414741,5
1,518.214641,8.57998703,-1.28605695,4.82802324,0.37784023,11.61943899,5
1,521.247814,8.20485719,-1.06678012,4.81576015,0.37664488,11.68536237,5
1,524.284987,7.85214116,-0.85600117,4.84211957,0.37493719,11.74688762,5
1,527.314161,7.50210681,-0.59338158,4.93751135,0.37459604,11.80481146,5
1,530.314332,7.1361634,-0.42934228,5.01448759,0.37451483,11.85942351,5
1,533.346506,6.7202469,-0.35983811,5.08362219,0.37471732,11.90933423,5
1,536.378679,6.49552142,-0.27376264,5.14471464,0.37540854,11.95845945,5
1,539.383851,6.20568596,-0.10731261,5.29624279,0.37540625,12.00552302,5
1,542.384023,5.97116744,-0.0811208,5.36334346,0.3754341,12.0500685,5
1,545.427197,5.65213333,-0.35336129,5.32038933,0.37631312,12.09458238,5
1,548.45537,5.31269185,-0.57321134,5.36302039,0.37544321,12.13932342,5
1,551.478543,5.1150378,-0.95674881,5.29133788,0.37512354,12.1869571,5
1,554.478714,5.11951109,-1.36771596,5.12788053,0.37428656,12.23721649,5
1,557.511888,5.03546583,-1.76039684,5.06607335,0.37422971,12.28980365,5
1,560.545062,5.06929622,-2.17803942,4.96417489,0.37460874,12.34583923,5
1,563.578235,5.29283188,-2.56956709,4.78275762,0.37404336,12.40733088,5
1,566.578407,5.43425177,-2.94945001,4.69757291,0.37482777,12.47542986,5
1,569.61158,5.42781945,-3.36130894,4.74918008,0.37531053,12.55014866,5
1,572.611752,5.56074342,-3.71207701,4.75088088,0.37510716,12.6315721,5
1,575.643925,5.76784633,-4.0341536,4.74127311,0.37434614,12.71981745,5
1,578.650097,6.13627095,-4.31309059,4.66903798,0.37383817,12.81432989,5
1,581.653269,6.56344182,-4.45386116,4.57015761,0.37398326,12.91517429,5
1,584.676442,6.91721532,-4.58912774,4.55669566,0.37382463,13.0225218,5
1,587.677613,7.30185046,-4.75860294,4.60736539,0.37369956,13.13835487,5
1,590.708787,7.60980616,-4.82615196,4.67402876,0.37463263,13.26271148,5
1,593.741961,7.93602817,-4.66414065,4.64079917,0.37153138,13.39246514,5
1,596.742132,8.3284814,-4.43082977,4.58725536,0.36975252,13.52053154,5
1,599.743303,8.68913004,-4.27904205,4.60301898,0.37056478,13.64448318,5
1,602.774477,9.07475612,-4.05399315,4.60862375,0.37138695,13.76281833,5
1,605.776649,9.15105058,-3.6156563,4.49188969,0.37158988,13.87271752,5
1,608.807822,9.27380807,-3.24746125,4.43346219,0.37199203,13.97694231,5
1,611.841996,9.31465939,-2.88220447,4.38223335,0.37169471,14.07373221,5
1,614.874169,9.41731537,-2.51281767,4.35060924,0.36991035,14.16377634,5
1,617.906343,9.47153305,-2.37207201,4.38815137,0.36875942,14.24742758,5
1,620.906514,9.48377864,-2.10991235,4.39772038,0.36912696,14.32498633,5
1,623.906686,9.49600382,-1.91722876,4.43278263,0.36840413,14.3968949,5
1,626.939859,9.72299232,-1.58554936,4.45917389,0.36817811,14.46153404,5
1,629.940031,10.06826492,-1.28926497,4.51098826,0.37088166,14.5165885,5
1,632.973204,10.34751129,-0.92133634,4.55123196,0.36896474,14.56196492,5
1,635.973376,10.47779566,-0.45915688,4.56368273,0.36911177,14.59645136,5
1,638.974547,10.47138164,-0.00356833,4.57746207,0.36739977,14.62154552,5
1,641.977719,10.38761813,0.38330856,4.61476191,0.36668287,14.63740837,5
1,644.980891,10.39668434,0.6408372,4.67587106,0.36728563,14.64516165,5
1,648.005064,10.39568011,0.74760475,4.74080266,0.36662915,14.64664445,5
1,651.005236,10.19482931,0.87335165,4.82822795,0.3660989,14.64154898,5
1,654.038409,10.00890633,0.92889248,4.92552609,0.3664177,14.63252347,5
1,657.070582,10.01362411,0.85709863,4.99085866,0.366141,14.62173719,5
1,660.071754,10.27864642,0.7962245,5.03884341,0.36500293,14.61147905,5
1,663.103928,10.49510763,0.6934398,5.11626653,0.36384377,14.59660239,5
1,666.105099,10.66212063,0.78428804,5.21470623,0.36301511,14.57878464,5
1,669.137273,10.62074853,0.78227796,5.30620354,0.36302695,14.55640203,5
1,672.139444,10.55644835,0.60361455,5.41281527,0.36125851,14.53256621,5
1,675.142616,10.83126004,0.54282362,5.53848044,0.3601965,14.51037352,5
1,678.169789,11.26423033,0.4920486,5.69889372,0.36017549,14.48847708,5
1,681.169961,11.68221843,0.40529356,5.88382087,0.36036426,14.46374817,5
1,684.202134,12.15336161,0.4795497,6.05921112,0.36072014,14.43745436,5
1,687.202306,12.5706258,0.58728854,6.22108176,0.35953065,14.40709377,5
1,690.202477,12.99187387,0.64331626,6.40680852,0.35801913,14.37363874,5
1,693.202649,13.38705841,0.80080036,6.56512798,0.35912611,14.33787112,5
1,696.234823,13.79303171,1.01189808,6.72061152,0.35870144,14.30004855,5
1,699.235994,14.0536816,1.28476779,6.8014103,0.35887366,14.25728713,5
1,702.236166,14.34922811,1.57030203,6.89587622,0.35818036,14.20917319,5
1,705.238338,14.53292168,1.85355431,6.94001176,0.35790969,14.15472731,5
1,708.267511,14.5930512,2.24916213,6.90219467,0.35857653,14.09574001,5
1,711.299684,14.61209949,2.68891854,6.84117779,0.35886278,14.03239163,5
1,714.300856,14.58171675,3.05830667,6.77238683,0.35854731,13.96443243,5
1,717.333029,14.80916474,3.48059304,6.81156337,0.35859669,13.89674265,5
1,720.333201,15.0706299,3.86108396,6.87495883,0.35886616,13.82699001,5
1,723.367374,15.24315027,4.17813221,6.90210819,0.35911729,13.75491212,5
1,726.399548,15.43780378,4.45939851,6.94471083,0.35978616,13.68242269,5
1,729.431721,15.51565286,4.81564712,6.92093488,0.35983875,13.60914937,5
1,732.432893,15.32941671,5.20834479,6.75263201,0.35974212,13.53235387,5
1,735.434064,15.28698586,5.59495262,6.66720851,0.3596818,13.45360347,5
1,738.465238,15.17806381,5.97612163,6.55063344,0.35955397,13.37100537,5
1,741.47241,14.92608287,6.30039732,6.36399129,0.36029768,13.2833323,5
1,744.497583,14.89022314,6.38443614,6.27092313,0.36076709,13.19218894,5
1,747.497755,14.79928538,6.59293088,6.16433552,0.36030515,13.10065948,5
1,750.497926,14.65199769,6.93161933,6.05096315,0.36057539,13.00906,5
1,753.530099,14.46388405,7.36110607,5.93909065,0.36040763,12.91652339,5
1,756.530271,14.25967211,7.7339777,5.82512157,0.35949307,12.82370139,5
1,759.530443,13.86986505,7.97152898,5.62973451,0.35948526,12.73046403,5
1,762.564616,13.53064424,8.08949374,5.45766993,0.3599922,12.63826893,5
1,765.59679,13.33748072,8.160593,5.34306938,0.36056766,12.54759014,5
1,768.598961,13.14064579,8.32396428,5.24727218,0.36287942,12.45900733,5
1,771.602133,13.03801187,8.68808196,5.20387366,0.36406348,12.37480654,5
1,774.629306,12.95408534,9.03261292,5.17401378,0.36591812,12.29150969,5
1,777.66248,12.77052337,9.2940378,5.11243992,0.36612293,12.20890837,5
1,780.694654,12.48710278,9.62854431,5.05266704,0.36553455,12.12731256,5
1,783.694825,12.33647778,9.89753507,5.02482298,0.36455575,12.04252967,5
1,786.694997,12.33518274,10.0916768,5.02257585,0.36265574,11.9508823,5
1,789.72817,12.45541024,10.35137624,5.08285045,0.36164702,11.85727514,5
1,792.728342,12.62703927,10.75207098,5.22993887,0.36186591,11.76270768,5
1,795.761515,12.76435687,11.15309745,5.39746705,0.36293117,11.66622445,5
1,798.794689,12.99151424,11.47558913,5.59334443,0.36553194,11.56871052,5
1,801.79686,12.99397926,11.88716805,5.76294883,0.36607649,11.47324442,5
1,804.827034,12.80635422,12.28147156,5.86859518,0.36808998,11.37992042,5
1,807.827205,12.54191396,12.61319591,5.93325981,0.37195949,11.28816065,5
1,810.859379,12.26606183,12.86746592,5.96841327,0.37385956,11.19950502,5
1,813.85955,11.91082916,12.93654096,5.87960459,0.37603291,11.11197423,5
1,816.859722,11.5262161,13.08363701,5.85317878,0.37870378,11.02822421,5
1,819.891895,11.22669368,13.34290754,5.94032618,0.38278936,10.94869828,5
1,822.892067,10.99989613,13.46520943,5.96142153,0.38539883,10.87061693,5
1,825.893239,10.70230821,13.53063962,5.9436793,0.38710478,10.79409299,5
1,828.925412,10.28865265,13.39444937,5.79015347,0.38642321,10.71886573,5
1,831.925584,9.88856609,13.26696906,5.66709906,0.38647373,10.6466228,5
1,834.928755,9.44464615,13.1572763,5.57940555,0.38547378,10.57682411,5
1,837.931927,9.33865437,13.09747708,5.51282972,0.38501183,10.50624949,5
1,840.9571,9.16787625,13.03150245,5.45376507,0.38488714,10.43614064,5
1,843.958272,8.82449988,12.98379644,5.43811086,0.38406733,10.36773493,5
1,846.991446,8.48315942,12.82390163,5.3704422,0.38280393,10.30101755,5
1,850.023619,8.25480543,12.46945106,5.18458963,0.38312954,10.23375944,5
1,853.02379,8.04646167,12.17324154,5.04899702,0.38297164,10.16975656,5
1,856.056964,7.92657641,11.80851516,4.88153852,0.38366564,10.10672264,5
1,859.089137,7.83253171,11.34979782,4.70890233,0.38335163,10.04500134,5
1,862.090309,7.72221292,10.91596922,4.6071367,0.3830509,9.98569631,5
1,865.09048,7.76857861,10.49924185,4.51630544,0.38268457,9.92736387,5
1,868.093652,7.94866149,10.13058403,4.43431017,0.38085162,9.86889204,5
1,871.121826,8.09097354,9.7154428,4.40253198,0.3801251,9.81160979,5
1,874.154999,8.35123148,9.41139696,4.37291669,0.38078159,9.7538123,5
1,877.15517,8.76646722,9.2384762,4.33830155,0.38125348,9.69325785,5
1,880.155342,9.15156813,8.97365898,4.36630037,0.38128192,9.63057205,5
1,883.188516,9.53700342,8.76121597,4.42476905,0.3807928,9.56641876,5
1,886.188687,9.90243558,8.68787093,4.48261512,0.38091839,9.50108353,5
1,889.221861,10.28489062,8.82862537,4.51979782,0.38084904,9.43207963,5
1,892.254034,10.56287647,9.10166294,4.54141566,0.37993963,9.35595381,5
1,895.286208,10.82767474,9.41622367,4.59437542,0.3830515,9.27232018,5
1,898.288379,11.01355684,9.78208499,4.65677136,0.38492927,9.18272811,5
1,901.319553,10.9107813,10.18757512,4.65099709,0.3852855,9.08541511,5
1,904.319724,10.59041026,10.47396249,4.5921752,0.38392675,8.98112525,5
1,907.351898,10.28948419,10.6593952,4.55490199,0.38361758,8.8734214,5
1,910.352069,9.96817094,10.8757043,4.54158159,0.38225152,8.76423917,5
1,913.352241,9.57183532,11.00924219,4.51987017,0.38239593,8.65355115,5
1,916.352413,9.16120528,11.16987988,4.53187868,0.38410226,8.54306293,5
1,919.401587,8.78237358,11.21900107,4.54412814,0.38494721,8.43415247,5
1,922.417759,8.41459762,11.12006375,4.53722896,0.38499384,8.32703467,5
1,925.450933,8.03706668,11.09250438,4.57614897,0.38587166,8.22562304,5
1,928.451105,7.62426544,11.18201659,4.68719704,0.38663706,8.12994152,5
1,931.453276,7.22888874,11.2064604,4.81170019,0.38603906,8.0374346,5
1,934.456448,6.865036,11.19548321,4.93902711,0.38690772,7.94613979,5
1,937.484621,6.57733801,11.15752938,5.04860462,0.38905252,7.85715202,5
1,940.484793,6.22598591,11.20659703,5.21872716,0.39033862,7.77371161,5
1,943.516966,5.80976722,11.17108963,5.39311669,0.38976585,7.6964313,5
1,946.55114,5.47815802,11.02046664,5.5025677,0.38930546,7.62258937,5
1,949.583313,5.13906706,10.88048246,5.63040632,0.38960241,7.55138784,5
1,952.615487,4.8519193,10.83075417,5.77362461,0.38921637,7.48148524,5
1,955.616658,4.47128118,10.72375813,5.95592895,0.38822025,7.41444924,5
1,958.649832,4.07605872,10.49054544,6.12232058,0.38792258,7.34944599,2
1,961.683005,3.62434549,10.39392744,6.38691917,0.3876926,7.28806414,2
1,964.685177,3.36563804,10.01725372,6.46675158,0.38782723,7.22717366,2
1,967.71435,3.07747778,9.66228239,6.59559469,0.38786953,7.17068448,2
1,970.714522,2.84339697,9.2779815,6.70513336,0.38762056,7.12037249,2
1,973.714694,2.64114404,8.87506708,6.81231269,0.38853456,7.07664411,2
1,976.714865,2.47616032,8.45419854,6.9145042,0.38938636,7.03868215,2
1,979.747038,2.36699219,8.1029944,7.00334772,0.38912358,7.00402729,2
1,982.74821,2.3685492,7.67104915,7.0277769,0.38911798,6.96996009,2
1,985.781384,2.46924978,7.30778389,6.99812257,0.38841452,6.93644636,2
1,988.814557,2.59098137,6.9427948,6.97268071,0.39152417,6.90431352,2
1,991.846731,2.72743758,6.55353029,6.95707503,0.392543,6.87461898,2
1,994.846902,2.86489031,6.23881049,6.94585596,0.39286365,6.8476763,2
1,997.850074,3.02247354,5.94745892,6.93152054,0.39201836,6.82298584,2
1,1000.879247,3.32561725,5.67153509,6.83345207,0.38964312,6.79947401,2
1,1003.888419,3.65021414,5.44617639,6.73143128,0.38929245,6.77917995,2
1,1006.911592,3.93221056,5.15270031,6.69470432,0.3884244,6.76164159,2
1,1009.911764,4.13241748,4.84303285,6.72995408,0.38687778,6.74831792,2
1,1012.944937,4.42055124,4.55121498,6.73090891,0.38619417,6.73931582,2
1,1015.945109,4.68460631,4.34668401,6.73126883,0.38605734,6.73603371,2
1,1018.945281,4.90000187,4.1431469,6.77006336,0.38484288,6.73770995,2
1,1021.978454,5.25053461,3.97444635,6.74562436,0.38316983,6.74025381,2
1,1025.010627,5.58093881,3.70459899,6.79434621,0.38280787,6.74563588,2
1,1028.011799,5.86756576,3.44124621,6.87698196,0.38232464,6.75372004,2
1,1031.042973,6.17941214,3.24680468,6.93156188,0.38171283,6.76249317,2
1,1034.043144,6.5217101,3.06903066,6.98233393,0.38124291,6.77238743,2
1,1037.044316,6.90973505,2.96593082,6.99419233,0.38041987,6.78560292,2
1,1040.056488,7.25800042,2.79153237,7.07193275,0.37978811,6.80148624,2
1,1043.075661,7.55950182,2.68512157,7.13261185,0.3799407,6.82047605,2
1,1046.075832,7.94503842,2.56930487,7.19239853,0.38045121,6.8432206,2
1,1049.076004,8.35821162,2.52792458,7.21588633,0.38092468,6.86884204,2
1,1052.110178,8.75476831,2.44589913,7.27633886,0.38101708,6.89779343,2
1,1055.142351,9.08776271,2.44356453,7.30086027,0.38098701,6.92949514,2
1,1058.174524,9.47611401,2.37583788,7.37323471,0.38113265,6.96358577,2
1,1061.176696,9.78592048,2.29618803,7.4626873,0.38097319,6.99980225,2
1,1064.20787,10.15801059,2.2627757,7.53265074,0.38076421,7.03758679,2
1,1067.241043,10.52650758,2.33982943,7.54034151,0.38016715,7.07453502,2
1,1070.275217,10.86196874,2.39698526,7.56452839,0.38009535,7.11070043,2
1,1073.30739,11.24148248,2.44831575,7.60820781,0.37972231,7.14460983,2
1,1076.340563,11.65079823,2.61614821,7.59817471,0.37832286,7.17327415,2
1,1079.340735,12.02700646,2.73968805,7.62487289,0.37568126,7.19851917,2
1,1082.372909,12.33860563,2.95478764,7.58800811,0.37440446,7.21957032,2
1,1085.37308,12.5682767,3.27634779,7.47242363,0.37542256,7.23421057,2
1,1088.406253,12.72740577,3.65271594,7.31321485,0.37732111,7.24313362,2
1,1091.439427,12.83868148,4.05229997,7.13723191,0.37811231,7.24683488,2
1,1094.440598,12.93176066,4.41930922,6.98022199,0.37704856,7.24540848,2
1,1097.44377,13.10065222,4.75730709,6.87008799,0.37742573,7.23777295,2
1,1100.471943,13.37957502,5.07685831,6.81694453,0.37835324,7.22451975,2
1,1103.472115,13.63027989,5.35301526,6.78047389,0.37991885,7.20661307,2
1,1106.472287,13.85710222,5.60233042,6.75332783,0.38046615,7.18353175,2
1,1109.50446,14.10682559,5.90767912,6.72941817,0.38020666,7.15521067,2
1,1112.537634,14.34979759,6.16260145,6.72887347,0.37964366,7.12229669,2
1,1115.537805,14.42884312,6.52953238,6.62381993,0.37914816,7.08282749,2
1,1118.570979,14.529205,6.93325728,6.53379671,0.37859247,7.04073854,2
1,1121.603152,14.62993835,7.29058283,6.46364163,0.37922931,6.9964833,2
1,1124.603324,14.78760972,7.60201623,6.44004099,0.37917096,6.94964822,2
1,1127.605495,15.00794995,7.92365923,6.46153373,0.37942885,6.90200096,2
1,1130.636669,15.1821088,8.29396903,6.46957031,0.37995089,6.85400229,2
1,1133.644841,15.15981875,8.71272132,6.37719888,0.37971343,6.80693665,2
1,1136.648013,15.03596878,9.07929051,6.24583091,0.3803713,6.76191006,2
1,1139.669186,14.94613978,9.50252467,6.16103295,0.38024577,6.71821947,2
1,1142.669357,14.90114253,9.78391131,6.10147495,0.38016511,6.67827196,2
1,1145.669528,14.72576804,10.11960107,5.99757521,0.38153777,6.6415822,2
1,1148.701702,14.66076718,10.40469057,5.95383185,0.3826996,6.60696667,2
1,1151.701874,14.66962639,10.58859314,5.92711807,0.38327213,6.57117467,2
1,1154.735047,14.82925053,10.87407287,6.00842194,0.38352812,6.53462998,2
1,1157.735219,14.98080728,11.1296316,6.08850587,0.38362031,6.4947909,2
1,1160.737391,15.07015569,11.43023024,6.16407265,0.38370998,6.45266207,2
1,1163.766564,15.08365555,11.80926447,6.24483414,0.38358044,6.40975204,2
1,1166.766736,15.03793813,12.2122955,6.32395596,0.38449353,6.36533536,2
1,1169.766907,14.95785303,12.48981696,6.33945096,0.38537091,6.31982674,2
1,1172.80008,14.98229917,12.76026496,6.40848441,0.38599931,6.27269749,2
1,1175.800252,14.88414129,13.110808,6.4798887,0.38657043,6.22337359,2
1,1178.833426,14.71312134,13.47404068,6.54660292,0.38671681,6.1739204,2
1,1181.865599,14.55368549,13.84762709,6.64617822,0.38669117,6.12680019,2
1,1184.865771,14.26698376,14.11658689,6.64847436,0.3864178,6.07988326,2
1,1187.898944,14.02579855,14.27836221,6.60406734,0.38646394,6.03404521,2
1,1190.900116,13.75370024,14.4894184,6.60816867,0.38697389,5.98992965,2
1,1193.902287,13.38146767,14.64877037,6.5737723,0.38784575,5.94976369,2
1,1196.931461,12.94647565,14.8050914,6.560502,0.3871791,5.91499747,2
1,1199.931633,12.49796353,14.89644527,6.52851705,0.38676027,5.88558308,2
1,1202.931804,12.14432745,14.65614836,6.24470767,0.38663918,5.85815997,2
1,1205.963977,11.80952605,14.391596,5.96835989,0.38735456,5.83477337,2
1,1208.997151,11.50544338,14.18427242,5.75956784,0.38724743,5.81371697,2
1,1211.997323,11.26187836,13.9038993,5.50506317,0.3882478,5.79367128,5
1,1215.030496,11.12083293,13.5324458,5.1800826,0.38847651,5.77632385,3
1,1218.063669,11.03566529,13.16085496,4.86543328,0.38823742,5.76050161,3
1,1221.096843,10.95676753,12.79442992,4.5888947,0.38830592,5.74520843,3
1,1224.098015,10.85848077,12.46524152,4.37501872,0.38856466,5.73050229,3
1,1227.101186,10.84727139,12.22691544,4.19871589,0.38805822,5.71614978,3
1,1230.12936,10.83382122,12.38457803,4.17767106,0.38864397,5.70547051,3
1,1233.139532,10.69773063,12.15317918,4.06720972,0.3893666,5.69232152,3
1,1236.161705,10.40945465,11.78726498,4.0069653,0.38990612,5.67748572,3
1,1239.161876,10.19126138,11.35967248,3.94605336,0.38984221,5.66320105,3
1,1242.19505,10.04401379,10.95154074,3.89711228,0.38991645,5.64916268,3
1,1245.227223,9.95923266,10.65194979,3.86141689,0.3912683,5.63488806,3
1,1248.227395,9.68695429,10.35629238,3.94076229,0.39288772,5.6192823,3
1,1251.227566,9.35117636,10.04246893,4.08788771,0.39339376,5.60719844,3
1,1254.227738,9.05850537,9.70330521,4.25501476,0.39445302,5.59976938,3
1,1257.229909,8.78601083,9.34503851,4.44827337,0.39509665,5.59702337,3
1,1260.260083,8.52032483,9.00319401,4.66860965,0.39501924,5.59826964,3
1,1263.293256,8.42005308,8.61015242,4.81455934,0.39596362,5.60243998,3
1,1266.32643,8.60323674,8.24624724,4.7807641,0.39711607,5.60401283,3
1,1269.326602,8.85658815,7.93459345,4.71846676,0.39726592,5.60236307,3
1,1272.326773,9.21188757,7.56363234,4.66533932,0.39766721,5.59570326,3
1,1275.358946,9.56366849,7.2911089,4.61176021,0.39871415,5.58505414,3
1,1278.359118,9.95314986,7.01427697,4.58615748,0.39929858,5.56995029,3
1,1281.35929,10.25293733,6.72014448,4.64726333,0.39960746,5.5512353,3
1,1284.359461,10.54295168,6.4328814,4.73976558,0.39990286,5.53066276,3
1,1287.392635,10.80654835,6.07714816,4.9223447,0.40047496,5.5101516,3
1,1290.394806,11.13078751,5.89438415,4.98994883,0.40049179,5.48929172,3
1,1293.399979,11.53520965,5.89427849,4.92882698,0.40114065,5.46678827,3
1,1296.424151,11.986311,6.0603314,4.77046811,0.40194084,5.44101437,3
1,1299.424323,12.36655683,6.29612386,4.59997082,0.40383185,5.4099987,3
1,1302.424495,12.75748626,6.55189613,4.45585888,0.40622737,5.37391165,3
1,1305.445667,13.09354279,6.80508025,4.34774834,0.40717115,5.33449732,3
1,1308.45684,13.33102931,7.14689918,4.20971333,0.40864505,5.29059029,3
1,1311.457011,13.52904753,7.46854914,4.10735576,0.40948121,5.24106827,3
1,1314.489185,13.73604912,7.8074771,4.03114778,0.4100112,5.18485707,3
1,1317.509357,13.95521129,8.17197428,3.98129087,0.41041621,5.12338531,3
1,1320.52353,14.0456084,8.54527145,3.91098695,0.41181743,5.05651393,3
1,1323.526701,14.1179459,8.99129917,3.84934341,0.41404096,4.9849476,3
1,1326.556875,14.1944203,9.46892495,3.8216036,0.41456152,4.91016564,3
1,1329.557046,14.15639442,9.87101056,3.78541366,0.41481155,4.83174644,3
1,1332.58822,14.0447357,10.21844448,3.74432023,0.41439871,4.7504522,3
1,1335.588391,13.86411399,10.52797069,3.69514515,0.41494969,4.66842921,3
1,1338.588563,13.65765048,10.87767254,3.66517676,0.41653893,4.5872544,3
1,1341.622736,13.35487523,11.19760402,3.62954454,0.41818529,4.50759622,3
1,1344.625908,13.1261335,11.53413958,3.64709943,0.41803445,4.43108458,3
1,1347.62608,12.93581094,11.81090753,3.68095324,0.41717833,4.35814877,3
1,1350.656253,12.70064914,12.10089844,3.73649111,0.41613121,4.28988061,3
1,1353.688426,12.38908494,12.34017395,3.79080488,0.41543723,4.22684059,3
1,1356.692599,12.09634471,12.61938106,3.90391195,0.41468298,4.16867428,3
1,1359.719772,11.7915332,12.85210786,4.030764,0.41555803,4.11395664,3
1,1362.719944,11.40461651,13.01528537,4.16111091,0.41647746,4.06161968,3
1,1365.752117,11.00878003,13.03748094,4.24900917,0.41738687,4.01282084,3
1,1368.753288,10.74667373,12.80169046,4.16922787,0.41793421,3.96845128,3
1,1371.786462,10.5597876,12.50914401,4.05695159,0.41781511,3.93018031,3
1,1374.818635,10.31811815,12.17937262,3.97848324,0.41859823,3.89876436,3
1,1377.818807,10.07593949,11.87145619,3.94531395,0.42006772,3.87376971,3
1,1380.85098,9.75574081,11.5488306,3.97788781,0.42318097,3.85520954,3
1,1383.852152,9.47685759,11.19452877,4.01025608,0.42449904,3.84321843,3
1,1386.853324,9.34352471,10.76566707,3.96659228,0.42376127,3.83769801,3
1,1389.856495,9.32073742,10.36407834,3.89700282,0.42372412,3.8409246,3
1,1392.884669,9.40509868,9.9503802,3.79687043,0.42382153,3.85213818,3
1,1395.916842,9.35047791,9.43947768,3.82484039,0.42528163,3.87263645,3
1,1398.951015,9.37951808,8.90047217,3.85751061,0.42527708,3.90237786,3
1,1401.951187,9.66332328,8.51987477,3.7670655,0.42549964,3.93887931,3
1,1404.983361,10.07445687,8.2742685,3.62106018,0.4258523,3.98081287,3
1,1407.983532,10.36767822,8.00011914,3.57133185,0.42609768,4.02874277,3
1,1410.987704,10.68139469,7.77398965,3.52510956,0.4264128,4.08106007,3
1,1414.015877,11.10206237,7.62401101,3.44172206,0.42723053,4.13417995,3
1,1417.016049,11.50569258,7.34514739,3.44832994,0.42739189,4.18810682,3
1,1420.019221,11.90899511,7.19314261,3.43587502,0.4271399,4.24388939,3
1,1423.024393,12.27302718,7.00153018,3.48055732,0.42558964,4.29980781,3
1,1426.048565,12.70336349,6.85760602,3.53338036,0.42614403,4.35447072,3
1,1429.048737,13.14897243,6.80837103,3.57698743,0.42586846,4.40675512,3
1,1432.080911,13.58514048,6.74961798,3.67552609,0.42608946,4.45574793,3
1,1435.081082,14.03035396,6.69232695,3.81380193,0.42585114,4.50026082,3
1,1438.114255,14.47311661,6.72723247,3.92805928,0.42540296,4.53916834,3
1,1441.114427,14.812436,6.99837422,3.88985068,0.4259617,4.57063868,3
1,1444.114599,15.11908899,7.16677015,3.92644147,0.42658581,4.59531709,3
1,1447.146772,15.53836477,7.35296182,4.03815879,0.42725761,4.61317777,3
1,1450.147944,15.93869435,7.62051663,4.13805439,0.42710145,4.62329681,3
1,1453.151116,16.17576943,7.97164283,4.1379559,0.42660766,4.62566593,3
1,1456.180289,16.40251054,8.32690641,4.16495585,0.42707806,4.62332603,3
1,1459.212462,16.58255372,8.73332077,4.17910341,0.42691851,4.61686079,3
1,1462.244636,16.69832294,9.11328796,4.18698924,0.42720822,4.60871487,3
1,1465.244807,16.86209499,9.51333656,4.26148264,0.42768151,4.60164092,3
1,1468.244979,16.90753437,9.95713292,4.2799645,0.42752718,4.59616334,3
1,1471.245151,16.91315814,10.38606437,4.30791457,0.42740248,4.59570528,3
1,1474.277324,16.81998829,10.87109971,4.30873639,0.42699385,4.60199064,3
1,1477.277495,16.60947649,11.23000049,4.24132133,0.4268716,4.61668671,3
1,1480.277667,16.35877553,11.57501775,4.18151244,0.42757107,4.63685524,3
1,1483.279839,16.09293366,11.82497975,4.11445072,0.42814309,4.66191031,3
1,1486.312012,15.68624813,12.01339188,3.96751772,0.42824922,4.69047941,3
1,1489.344186,15.24129831,12.07605126,3.78146112,0.42846294,4.72109814,3
1,1492.377359,14.7491773,12.20601834,3.65060366,0.42803552,4.75601257,3
1,1495.396532,14.36315734,12.26034213,3.56606975,0.42815813,4.79519265,3
1,1498.409704,13.98894526,12.30282075,3.51153162,0.42955888,4.83832754,3
1,1501.409876,13.6362132,12.31682066,3.47767389,0.43011962,4.88489856,3
1,1504.410048,13.28165872,12.3674736,3.49512421,0.4303582,4.93652343,3
1,1507.442221,12.93364162,12.4152622,3.54234623,0.43067529,4.99651789,3
1,1510.442393,12.48088575,12.46553975,3.62942416,0.43103456,5.06524419,3
1,1513.442564,12.02543196,12.38043407,3.68136346,0.43142734,5.14231458,3
1,1516.444736,11.63940375,12.08145015,3.64048999,0.43215904,5.22556298,3
