id,x,y,z
308,9.19641713,4.68792882,2.42483018
308,9.22268625,4.64695402,2.47817128
308,9.45113336,4.49663967,2.53953761
308,9.72807292,4.41705587,2.41469806
308,9.91873403,4.47984111,2.08223495
308,9.75661902,4.58172949,2.0517922
308,9.66564193,4.77484604,1.68661995
308,9.76318223,4.73319687,1.66340481
308,9.92070958,4.73831601,1.39400206
308,10.09741431,4.66722646,1.31436417
308,10.55762903,4.52379238,0.81818077
308,10.65657191,4.49786036,0.61532182
308,10.70021719,4.50618937,0.26569792
308,10.77485686,4.44530387,0.4635606
308,10.84542879,4.32590394,0.93846882
308,10.50563384,4.50304983,1.06322936
309,10.8010101,-4.30519164,-1.1401185
309,10.63404993,-4.35607696,-1.32432588
309,10.46287137,-4.43651935,-1.39620084
309,10.45841103,-4.3215204,-1.72623032
309,10.09851701,-4.6363747,-1.41739839
309,10.02494557,-4.72798719,-1.23339113
309,9.91461304,-4.84285687,-0.98582423
309,9.88294385,-4.82888589,-1.12415136
309,9.95340391,-4.76331115,-1.24229808
309,9.38383075,-5.08916379,-1.04227733
309,9.36914959,-5.10909909,-0.97563591
309,9.41472404,-5.04589723,-1.17459097
309,9.10626363,-5.18067617,-1.19565257
309,8.77809285,-5.40576792,-0.71689933
309,8.37979155,-5.59302846,-0.40349222
309,8.21736079,-5.58619156,-0.95561983
309,7.23696369,-5.87305407,-1.18904374
309,6.76488627,-6.00020857,-1.24762798
309,6.93154794,-6.02409108,-0.83590515
309,7.14500545,-6.01595427,-0.21335051
310,6.88596836,-4.58495312,4.01547815
310,6.71703627,-4.55735533,4.11714323
310,6.62118071,-4.29321707,4.42812361
310,6.50881521,-4.06651483,4.67678183
310,6.19806623,-4.27085831,4.59953944
310,5.70139383,-4.24939795,4.77662477
310,5.54722638,-4.31640293,4.76190462
310,5.49186409,-4.55523855,4.55078663
310,5.33299435,-4.83235147,4.30559777
310,5.25661952,-4.96897089,4.17148847
310,5.02866031,-4.89716975,4.32387238
310,5.13006505,-5.10270203,4.04759684
310,5.03906404,-5.18954493,3.96491889
310,5.35155989,-5.26569658,3.75667954
310,4.98994328,-5.15561773,4.02426668
310,4.82695927,-5.01163621,4.24954334
310,4.92484989,-5.17068705,4.02497936
310,4.5975343,-5.20916123,4.07189255
310,4.34061096,-5.31224996,4.00871232
310,4.25429933,-5.39645228,3.91835898
311,6.57003393,-0.62092821,-6.15004973
311,6.46581377,-0.63124989,-6.1765554
311,6.37458241,-0.72165911,-6.19034594
311,6.33521047,-0.48607107,-6.22334412
311,6.42617007,-0.36379651,-6.20836022
311,6.77024688,-0.47175781,-6.10887746
311,6.92355094,-0.82064167,-6.02848719
311,7.15875364,-1.11929627,-5.91060381
311,6.81617929,-1.1047032,-6.01369735
311,7.14600811,-1.8265615,-5.73561811
311,6.92972969,-1.99543503,-5.74568975
311,6.74346609,-2.21688793,-5.71986225
311,6.45790386,-2.36118522,-5.74444721
311,6.34016112,-2.46619602,-5.73310269
311,6.04341439,-3.15674881,-5.46847535
311,5.84263142,-3.30096655,-5.43778763
311,5.52403059,-3.4523269,-5.42703515
311,5.26665041,-3.57335813,-5.41264353
311,4.6294011,-3.11405533,-5.82621839
311,4.24978797,-3.31001086,-5.79039322
312,5.73565432,-1.08487784,6.29274244
312,5.78426432,-1.51010847,6.19315299
312,5.96551842,-1.58466275,6.13123083
312,5.98462638,-1.73495763,6.08571966
312,5.79281501,-1.56410437,6.1777343
312,6.06496314,-1.72731458,6.06798483
312,5.97310246,-2.1664496,5.948698
312,5.70663086,-2.34248574,5.94738191
312,5.79064845,-2.69591665,5.77487065
312,5.53332347,-2.94638815,5.715276
312,5.69617831,-3.19378737,5.53968505
312,5.52899736,-3.2217592,5.56577171
312,5.10690042,-3.42951529,5.54241075
312,5.12996943,-3.13166264,5.71082678
312,4.93254143,-2.87413793,5.88700602
312,4.69036567,-2.89526114,5.92600881
312,4.82162467,-2.85833812,5.91759132
312,4.73858782,-3.06770001,5.82886464
312,4.5535579,-3.04453618,5.87767616
312,4.42159385,-2.88717517,5.98135407
313,0.06841406,-6.83881767,-1.49311846
313,-0.07024579,-6.73861114,-1.89469954
313,-0.11557707,-6.67899943,-2.09466634
313,-0.03394829,-6.66242727,-2.14750432
313,-0.16897839,-6.77724509,-1.749803
313,0.027799,-6.83823673,-1.49610334
313,-0.03840027,-6.90418237,-1.15407849
313,-0.58383293,-6.90535235,-1.1094565
313,-0.55044392,-6.93612842,-0.90242753
313,-0.72605061,-6.82422887,-1.51595283
313,-0.74259939,-6.86622648,-1.31037033
313,-0.82396994,-6.96632005,-0.5483186
313,-1.15738643,-6.96331641,-0.42111612
313,-1.27907094,-6.95998182,-0.38684285
313,-1.01768089,-6.9526252,-0.63410108
313,-0.80790486,-6.93110323,-0.89254154
313,-1.04688502,-6.95751077,-0.5648467
313,-1.23945213,-6.95709442,-0.46344017
313,-1.16658254,-6.97091495,-0.25713054
313,-1.07342381,-6.97253606,-0.30932373
314,10.04835509,-4.33058426,-2.23689069
314,10.01174419,-4.37591,-2.1892136
314,10.5137472,-4.21335314,-1.90077229
314,10.99910419,-4.12520922,-1.31817132
314,10.80122477,-4.28113338,-1.22689968
314,10.62697369,-4.33387895,-1.40866987
314,10.62873697,-4.21222685,-1.73626973
314,10.5045226,-4.37099182,-1.51927012
314,10.23227896,-4.52003638,-1.54738099
314,9.88494583,-4.6060449,-1.83202397
314,9.740894,-4.60058303,-2.02814738
314,9.27314169,-4.75357763,-2.21488385
314,8.92014466,-5.05212023,-1.89310221
314,8.96483829,-4.95855748,-2.07861163
314,8.91342856,-5.10195577,-1.76287977
314,8.82443485,-5.19844169,-1.58383755
314,9.00362356,-5.14894848,-1.49064424
314,8.92997145,-5.27882765,-1.09447756
314,8.95177106,-5.2964646,-0.95598718
314,9.0019615,-5.34059443,-0.46821298
315,-9.80908534,-2.33728077,4.41390755
315,-9.69799927,-2.2633558,4.51269577
315,-9.35354158,-2.46177636,4.58993161
315,-9.07086665,-2.45135667,4.73504964
315,-8.68645976,-2.42942226,4.92283066
315,-8.46712152,-2.20435587,5.12032992
315,-8.72911984,-1.94810914,5.11424359
315,-8.93064603,-1.95101266,5.02537959
315,-8.80921672,-1.81459071,5.12900436
315,-8.48753311,-2.10504583,5.15356454
315,-8.03114783,-2.19495327,5.29691856
315,-7.72684019,-2.30357037,5.36353882
315,-7.88983985,-2.63056802,5.14953578
315,-7.80730492,-2.8657525,5.05459792
315,-7.94421025,-3.05068718,4.89036692
315,-8.16418936,-3.14495816,4.73769366
315,-7.81796218,-3.45658468,4.6660357
315,-7.85724155,-3.60012331,4.53927868
315,-7.36368103,-3.62535338,4.72237899
315,-6.79999614,-3.92239657,4.69625577
316,8.65511218,4.15441875,3.60736235
316,8.58624608,4.29746915,3.4786281
316,8.40703368,4.23704769,3.65757749
316,8.41350972,4.48892226,3.33957939
316,8.21531447,4.63162471,3.26729315
316,7.84544788,4.65408233,3.45713098
316,7.54278294,4.60725317,3.68100864
316,7.46962659,4.65189027,3.66211504
316,7.74345311,4.65320666,3.51530955
316,8.13629286,4.42724073,3.58465118
316,8.43790253,4.35818723,3.49380227
316,8.7231187,4.32181263,3.36135919
316,8.43381955,4.27953141,3.59211398
316,8.32278117,4.13335869,3.82075573
316,8.90998886,3.98666815,3.64135987
316,9.48955237,3.98653876,3.25493589
316,9.48467109,4.23332449,2.93073666
316,9.56911587,4.08913827,3.06381357
316,9.31402609,3.99216029,3.37266745
316,9.01261575,3.78828921,3.78709046
317,12.59693005,3.05402269,-0.04778854
317,12.7272548,2.89451103,-0.35503833
317,12.71738919,2.92693647,-0.00677876
317,12.9398607,2.67170898,0.04441161
317,13.0712446,2.50616118,-0.06926249
317,13.19867669,2.33398432,0.03536373
317,13.34594912,2.08221061,0.36852336
317,13.64344137,1.53041686,0.34921503
317,13.77284044,1.24704692,0.14862876
317,13.82052852,1.08222531,0.27755404
317,13.91649655,0.67084853,0.36433942
317,13.94982484,0.59167363,0.02278294
317,13.98284883,0.33472304,-0.08913538
317,13.95406104,0.26314181,-0.50179828
317,13.80231735,0.38701236,-1.10644944
317,13.79832858,0.90729523,-0.76049159
317,13.59303725,1.4350823,-0.86479675
317,13.64204508,1.50698056,-0.45017897
317,13.66962313,1.34936248,-0.681595
317,13.47189336,1.54754427,-1.11001309
318,-6.36333248,-6.03528809,1.56598136
318,-6.2544784,-5.96609944,1.90421441
318,-5.90127978,-6.06130721,1.8852796
318,-5.79682677,-5.94768244,2.28566696
318,-5.62103336,-6.04721738,2.12888656
318,-5.61605654,-6.07108036,2.06324029
318,-5.35743007,-6.19532022,1.85539568
318,-5.33669932,-6.30670119,1.45101004
318,-5.22111723,-6.38516143,1.18941048
318,-4.75240358,-6.52579662,0.87615272
318,-4.43292319,-6.59595211,0.76204577
318,-4.33458465,-6.62571772,0.63459329
318,-4.21470002,-6.58092203,1.11827595
318,-4.33536811,-6.52544375,1.31138466
318,-4.53181219,-6.45517444,1.48202312
318,-4.82267523,-6.34945072,1.69408572
318,-5.14363155,-6.10837393,2.25245011
318,-4.96734671,-6.07349105,2.438047
318,-4.72987751,-6.12704884,2.42205227
318,-4.51289634,-6.1363704,2.50067991
319,11.88226495,3.19596087,1.86782735
319,11.70309428,3.37380427,1.83761825
319,11.7869959,3.4657217,1.50181723
319,11.24966345,3.9202856,1.41160509
319,11.37750038,3.86625129,1.30008546
319,11.44964478,3.75022599,1.47044674
319,11.54099453,3.58426411,1.68950056
319,11.52378855,3.81760266,1.1074675
319,11.69051814,3.78825587,0.69430818
319,12.1544314,3.44923788,0.41256191
319,12.25237906,3.3836607,0.14367348
319,12.32511498,3.31964054,-0.05358978
319,12.19351989,3.43931418,-0.0252209
319,12.52048735,3.07158197,-0.61215467
319,12.5017665,3.00248118,-0.9547593
319,12.53471703,3.07059443,-0.5400621
319,12.83392315,2.75245763,-0.49656938
319,12.9892604,2.52930498,-0.64991912
319,12.7765281,2.78320842,-0.66620817
319,12.96868502,2.5300433,-0.74309025
320,-8.43392523,-5.34073423,1.64127517
320,-8.18641649,-5.3549949,1.88935857
320,-7.77714228,-5.40480574,2.16034474
320,-7.36889864,-5.56610346,2.1079197
320,-7.16752979,-5.73030941,1.82213699
320,-6.98679655,-5.80668651,1.75458265
320,-6.65113863,-5.87605717,1.8473064
320,-6.54850921,-5.8912641,1.89004342
320,-6.61285834,-5.83260082,2.01203722
320,-6.40982402,-5.85843786,2.0993439
320,-6.10932283,-5.85119787,2.33077821
320,-5.88687391,-5.95828523,2.19886698
320,-5.17608315,-6.13070431,2.1717517
320,-4.88279641,-6.25515135,1.97804358
320,-4.6967038,-6.43119922,1.45771051
320,-4.69526326,-6.47459758,1.25228268
320,-4.17466148,-6.56070404,1.26499523
320,-3.81030679,-6.53307825,1.63990217
320,-3.98812662,-6.43915338,1.88706525
320,-4.23322718,-6.44701522,1.71928521
321,-10.83336955,4.40121324,0.53744584
321,-10.80721573,4.44954691,0.05054022
321,-11.00305839,4.32405102,0.18910123
321,-11.33487519,4.10838048,-0.03689142
321,-11.41100463,4.05237519,-0.15968307
321,-11.48918223,3.9997559,0.04031914
321,-11.55755762,3.94947031,-0.08602168
321,-11.30561198,4.12447596,0.18569447
321,-10.80405073,4.44947837,0.14235216
321,-10.95361395,4.35420346,0.21330165
321,-11.27823925,4.14726422,-0.02300675
321,-11.72292797,3.82390153,0.14497275
321,-11.94037128,3.6495183,0.19467826
321,-12.01283353,3.58969913,0.19240008
321,-11.92810345,3.66379464,0.08182812
321,-11.72936946,3.82169329,-0.01155046
321,-11.88764311,3.68916545,-0.24706991
321,-11.95202338,3.58601849,-0.65403036
321,-11.6710316,3.63040787,-1.32924568
321,-11.45525453,3.49190144,-2.00022755
322,-13.441311,1.87464779,-0.56434504
322,-13.60038974,1.45115971,-0.80714634
322,-13.61563583,1.22519378,-1.07355272
322,-13.69771192,0.82530915,-1.18829157
322,-13.5558209,0.85513119,-1.52600149
322,-13.46763963,1.12238598,-1.5478761
322,-13.22300667,1.38317351,-1.83707777
322,-13.11671555,1.64527687,-1.8113551
322,-13.07104818,1.921002,-1.61142055
322,-13.44125725,1.64480427,-1.06196505
322,-13.50850712,1.40033099,-1.19127327
322,-13.52454013,1.13154169,-1.4111403
322,-13.54006071,0.82824144,-1.57502544
322,-13.74779603,0.73968733,-1.09653489
322,-13.64581064,0.64355628,-1.42611302
322,-13.57876934,0.837342,-1.48428911
322,-13.61868881,0.63283461,-1.49410479
322,-13.58273684,0.55074399,-1.60436781
322,-13.71789891,0.04201948,-1.39751449
322,-13.61782481,0.31924534,-1.5927317
323,0.57644652,-3.46386529,6.07606489
323,0.43698815,-3.46157589,6.08027571
323,-0.05726571,-3.65469607,5.97012368
323,-0.10128633,-3.94669129,5.78109532
323,-0.20765272,-4.22117147,5.58309337
323,0.02413604,-4.28732265,5.53341837
323,-0.1381445,-4.41517947,5.4315209
323,-0.24794157,-4.20613978,5.5940164
323,-0.35590757,-3.99279429,5.74681879
323,-0.20090401,-3.53165716,6.04295517
323,0.49322909,-3.63102682,5.97953389
323,0.22931261,-3.40888653,6.11280186
323,-0.1119773,-3.40273486,6.11704673
323,-0.56451047,-3.2799014,6.17758681
323,-0.70894922,-3.01838134,6.30584822
323,-0.15304961,-2.9616867,6.3421255
323,-0.10815389,-3.2692376,6.18943949
323,0.00811761,-3.32485228,6.15997897
323,0.1305156,-3.03584141,6.30709191
323,-0.27423477,-2.63942741,6.4818687
324,-7.61271242,4.39872445,-3.89395372
324,-8.1767418,4.19256274,-3.83505424
324,-8.65326118,4.03259166,-3.74412503
324,-8.76650556,3.88040248,-3.83791241
324,-8.90810866,3.72785315,-3.90698233
324,-9.49317289,3.75013973,-3.52226761
324,-9.42391179,3.68249675,-3.63822612
324,-9.41493125,4.03910333,-3.24428909
324,-9.63809494,4.10048789,-2.99379033
324,-9.44763977,3.97190863,-3.3029483
324,-9.08483751,4.27321357,-3.17900577
324,-9.27838397,4.21447212,-3.11706953
324,-9.26210916,4.0078594,-3.38974873
324,-9.03725571,3.92431856,-3.6306647
324,-9.11777982,3.57658037,-3.9274159
324,-8.9460948,3.49206144,-4.09845749
324,-8.76620959,3.28824945,-4.35612304
324,-8.49324817,3.17427195,-4.57057781
324,-8.56818311,2.97084868,-4.6712544
324,-8.84910905,2.99036062,-4.52560058
325,-11.89409019,0.01002539,-3.69222888
325,-11.72152488,0.20561037,-3.82219675
325,-11.59934833,0.28023579,-3.90963521
325,-11.3272407,0.16648385,-4.11043643
325,-11.62103216,-0.03136946,-3.90344961
325,-11.41732297,0.28436618,-4.04107905
325,-11.43294864,0.68187948,-3.98208008
325,-10.88754271,0.96915248,-4.29256298
325,-11.03462992,1.01711341,-4.18625321
325,-11.41214224,1.10339828,-3.90170022
325,-11.10162152,1.19966161,-4.09259233
325,-11.02809161,1.17926334,-4.14784725
325,-10.68715714,1.52380211,-4.25725207
325,-10.94143612,1.15448011,-4.21170032
325,-10.81908063,1.08547312,-4.30797188
325,-10.64503171,1.11088699,-4.40871354
325,-10.42812497,0.88386122,-4.58610311
325,-10.23211521,0.77619796,-4.71417769
325,-9.93392454,1.10257011,-4.80766315
325,-9.49078821,1.37542715,-4.95877353
326,-0.07683073,-0.02372342,6.99985439
326,0.07069466,-0.26516401,6.9948866
326,-0.06689968,-0.3192446,6.99263641
326,0.31152277,-0.43276368,6.98487323
326,0.0238034,-0.41152134,6.98788298
326,-0.21856003,-0.30997504,6.99227955
326,-0.48110797,-0.40266448,6.98426768
326,-0.45632837,-0.79512193,6.95095117
326,-0.32900092,-0.87413967,6.94325712
326,-0.06264399,-0.9378584,6.93681775
326,0.31020547,-1.21924751,6.89125378
326,0.6360957,-1.49368849,6.83137909
326,0.6007069,-1.65667001,6.79450015
326,0.95641261,-1.51884464,6.81648221
326,1.02441179,-1.47122694,6.82445136
326,1.23881075,-1.40131651,6.83027445
326,1.2121556,-1.92222799,6.70355945
326,1.03021654,-2.08761544,6.66157078
326,1.07552491,-2.14582248,6.64125421
326,1.16165439,-2.45837373,6.52832585
327,5.93970257,2.83746598,-5.6682246
327,5.9563472,2.60587392,-5.77407162
327,6.49198704,2.25840268,-5.77608374
327,6.47365655,1.81786928,-5.93450031
327,6.49000154,1.65995143,-5.97616359
327,6.5434017,1.51263288,-6.00065957
327,6.75827592,1.00892709,-6.0467754
327,6.30786415,0.79779923,-6.19808268
327,5.63736506,1.05085036,-6.32065996
327,5.47689582,1.43635394,-6.27995147
327,5.4672837,1.16434948,-6.33809849
327,5.46814095,1.48127197,-6.27141866
327,5.28952675,1.53405871,-6.29697471
327,5.42109462,1.36069307,-6.30883885
327,5.23920407,1.68604249,-6.26856809
327,4.91625359,1.71008504,-6.32718119
327,5.08764953,1.58702167,-6.32537096
327,4.74715518,1.7608846,-6.34550352
327,4.58188443,1.67317566,-6.3993802
327,4.43728513,1.68403137,-6.42196726
328,-7.82633655,-3.28228274,4.78682923
328,-7.63084933,-3.27413363,4.8705835
328,-7.34345811,-3.59035836,4.75686163
328,-7.21511222,-3.7282948,4.69950602
328,-7.05907452,-3.91530212,4.60573295
328,-6.77650778,-4.13212667,4.52164403
328,-6.58732045,-3.81097546,4.86089173
328,-6.72805479,-3.93660773,4.71024833
328,-6.95543241,-4.01857691,4.55593345
328,-7.29609,-3.63485029,4.74126893
328,-7.4865762,-3.65216035,4.65290436
328,-7.76723626,-3.67977476,4.51406335
328,-8.01648124,-3.73423908,4.3576904
328,-7.72097713,-3.76745366,4.46126899
328,-8.00372488,-3.47977542,4.56905461
328,-7.63478492,-3.66812295,4.57956208
328,-7.46658172,-3.55634433,4.7344434
328,-7.26812793,-3.93932798,4.50280736
328,-7.20861981,-4.08546533,4.39521594
328,-7.42729052,-4.36687486,4.01736764
329,-7.68114612,2.93243862,-5.06466211
329,-7.55347584,2.8531821,-5.15709245
329,-7.6048601,2.81342709,-5.16005365
329,-7.71788277,2.89768057,-5.07070199
329,-7.81016719,3.08892488,-4.92025052
329,-7.81841837,2.83862331,-5.06559979
329,-7.98385551,2.96312429,-4.92792119
329,-7.45959503,3.18868521,-4.99208344
329,-7.53302105,2.789268,-5.19936366
329,-7.53826012,2.44641984,-5.3673726
329,-7.07139915,2.50690478,-5.49674967
329,-7.44831866,2.38622184,-5.42554906
329,-7.47763217,2.57391082,-5.328812
329,-7.28816537,2.83030063,-5.26403455
329,-7.12098755,3.04671964,-5.20003688
329,-6.89269768,2.70515396,-5.45937925
329,-6.84290933,2.60871012,-5.52161928
329,-6.62239887,2.48568709,-5.64422873
329,-6.37490165,2.70114919,-5.61640012
329,-6.23208513,2.90351554,-5.55516662
330,-2.5637914,-2.45340261,-6.42942914
330,-2.62248865,-2.84631236,-6.25932459
330,-2.61090572,-2.74109959,-6.30731051
330,-2.51021238,-2.9412591,-6.22685341
330,-2.58220939,-2.98449428,-6.19885817
330,-2.78108444,-2.97046083,-6.18407267
330,-2.95298004,-2.85675289,-6.2176314
330,-3.04476974,-2.97019238,-6.15307253
330,-3.03246831,-3.21663758,-6.02945078
330,-2.92292382,-3.26512226,-6.01690167
330,-2.60344366,-3.34543636,-6.0094572
330,-2.58708632,-3.44896119,-5.95242915
330,-2.20213582,-3.44166225,-5.99521563
330,-1.89793261,-3.54911439,-5.95846037
330,-1.670982,-3.66194182,-5.90695666
330,-1.37031385,-3.9477934,-5.73981596
330,-1.48451237,-4.10580804,-5.62062239
330,-1.35344845,-4.52107973,-5.30112086
330,-1.31663748,-4.72696308,-5.12078475
330,-1.49560367,-4.95998829,-4.88255144
331,12.28613322,-2.96881479,-1.56488702
331,12.19453859,-2.94906438,-1.7681421
331,12.05429923,-2.92027775,-2.03603667
331,11.70277277,-3.16380892,-2.17981431
331,11.4778841,-3.29023119,-2.28886934
331,11.08623565,-3.49998791,-2.45436944
331,10.8222401,-3.31169516,-2.95845482
331,10.95272267,-3.03777438,-3.12752192
331,10.86578524,-2.87927288,-3.34566368
331,11.07195528,-2.13666588,-3.71316718
331,10.77142884,-2.10697643,-3.9439486
331,10.69438689,-2.48680478,-3.77138227
331,9.74678291,-3.03687453,-4.00342963
331,9.55156879,-3.24130808,-3.96053094
331,9.72390053,-3.24068564,-3.85478874
331,9.51753751,-3.44579365,-3.80534178
331,9.50146892,-3.68486471,-3.58500965
331,9.35606829,-3.78030361,-3.58124296
331,9.09018615,-4.03367471,-3.47442042
331,8.90577258,-4.18298774,-3.41678463
332,-9.41078599,0.19918923,-5.17876437
332,-9.41510248,-0.08349621,-5.1799604
332,-9.2799046,-0.31033556,-5.2320679
332,-9.22084395,-0.12574614,-5.26575703
332,-9.58248275,-0.03396588,-5.10321981
332,-9.74096823,0.02613301,-5.02769346
332,-9.80715541,-0.21529919,-4.99084882
332,-9.67928111,-0.45223337,-5.03719806
332,-9.41874299,-0.65919975,-5.13685466
332,-8.9843162,-0.5242874,-5.34281184
332,-8.95707726,-0.61368634,-5.34472458
332,-8.86598733,-0.92617832,-5.33767373
332,-8.8456677,-1.15291369,-5.30182334
332,-8.95508446,-1.38126893,-5.20035688
332,-8.77634456,-1.49172155,-5.24582795
332,-8.8924122,-1.57317184,-5.17265712
332,-8.73851066,-1.74500991,-5.18310219
332,-8.91242476,-2.21296887,-4.92391511
332,-9.09790212,-2.63970113,-4.61941795
332,-8.74227343,-3.01547107,-4.56071245
333,8.67537788,3.50865192,4.22774365
333,8.32663566,3.84503031,4.10883518
333,8.21849151,4.08971402,3.92279729
333,8.16666224,3.9126197,4.12526533
333,8.29113673,3.76316852,4.20152658
333,8.34042655,3.66240165,4.26569284
333,8.48218955,3.30251893,4.48402541
333,8.4597201,2.84298527,4.79851214
333,8.26405873,2.85542385,4.87574486
333,8.49434306,2.52061004,4.96065107
333,8.94593283,2.41907785,4.81047127
333,8.93335319,2.26837557,4.88909731
333,8.85130823,2.29653085,4.91319974
333,8.65378972,2.29010651,5.00333819
333,8.90788517,1.60349685,5.15666494
333,8.97164803,1.41601275,5.18384903
333,9.32137971,1.25026081,5.07097801
333,9.8009203,1.18395455,4.8563095
333,10.19875817,0.95911223,4.69855687
333,9.58951306,1.4300581,4.8954309
334,11.11307353,3.73162406,2.04936113
334,11.57763932,3.40307323,1.97703301
334,11.56084749,2.96836226,2.60298422
334,11.67800467,2.73838782,2.72163258
334,11.69127831,2.53566829,2.89808371
334,11.91262474,2.11072605,3.0111756
334,11.35155704,2.43097867,3.29786005
334,10.82142297,2.47295885,3.68899387
334,10.57256191,2.50186787,3.84654271
334,10.32763768,2.49700566,4.01247277
334,10.3575855,2.64643293,3.89570256
334,10.23894685,2.59205486,4.00902026
334,10.14463366,2.75358247,3.9609829
334,10.29395515,2.90750838,3.74900212
334,9.9228127,3.20565233,3.75609374
334,10.01926611,3.04351159,3.82630551
334,9.70532152,2.79189098,4.20202669
334,9.72768876,2.52904748,4.35280791
334,9.50932444,2.38110469,4.55231014
334,9.6647642,2.60838538,4.34101474
335,-6.41701931,-6.22129545,-0.03080161
335,-6.0059152,-6.3150059,0.32085225
335,-5.82663887,-6.35095235,0.42186976
335,-5.9955692,-6.22801093,1.1068728
335,-6.09710622,-6.21106673,1.0625319
335,-6.55205226,-6.11537915,0.93262569
335,-6.89248229,-5.97286259,1.20346767
335,-6.5471958,-6.07747507,1.16097098
335,-6.69539291,-6.05826642,1.04419175
335,-7.05769644,-5.95520544,1.04055676
335,-6.68478621,-6.02561229,1.23304698
335,-6.2308136,-6.16064536,1.15788133
335,-5.80380215,-6.28538906,1.03578692
335,-5.60366238,-6.21692829,1.58099484
335,-5.22852233,-6.28902991,1.61670694
335,-5.0571256,-6.29521451,1.72529548
335,-4.53849384,-6.32955887,1.94607373
335,-4.42941485,-6.3576244,1.91720709
335,-4.09041727,-6.3798534,2.02844578
335,-3.78945818,-6.48677669,1.82530268
336,-2.39108944,-6.708198,-1.60335662
336,-2.26146308,-6.77676935,-1.34046387
336,-2.29559319,-6.79958628,-1.20340742
336,-2.55525174,-6.85060847,-0.6609355
336,-2.54070795,-6.86891575,-0.45188183
336,-2.67440303,-6.8552141,-0.46683156
336,-2.73810991,-6.82445014,-0.74334972
336,-2.4964613,-6.86996106,-0.49553537
336,-2.2332265,-6.88941271,-0.53774288
336,-1.84529146,-6.93686565,-0.16917392
336,-1.58141788,-6.94726827,-0.33202855
336,-1.75729781,-6.8790449,-0.95221705
336,-1.59400782,-6.93315354,-0.544212
336,-2.08465553,-6.91566532,-0.29517127
336,-1.81748518,-6.9407102,0.02699773
336,-1.72395227,-6.94011532,0.30297932
336,-1.78261541,-6.94297989,0.02451237
336,-1.92331896,-6.93146815,-0.17309071
336,-1.51987072,-6.93104856,-0.61892169
336,-1.25090796,-6.89773567,-1.01491376
337,-6.18090025,-3.24936295,-5.37501241
337,-5.96071877,-3.06406641,-5.54337036
337,-6.01617179,-3.21211017,-5.44369062
337,-5.60408441,-3.49759137,-5.37730546
337,-5.47164341,-3.77305597,-5.22296163
337,-5.51422766,-4.11742497,-4.94420216
337,-5.47437081,-4.31194346,-4.78695724
337,-5.57120012,-4.39341266,-4.68384003
337,-5.87098974,-4.35640026,-4.6265156
337,-5.59910088,-4.57110584,-4.50194499
337,-5.46141207,-4.70579619,-4.40439857
337,-5.39278516,-4.57411891,-4.56145846
337,-5.53294228,-4.78586914,-4.29442592
337,-5.58496175,-4.86743368,-4.18451191
337,-5.59210328,-5.08172104,-3.91895477
337,-5.5419497,-5.16897087,-3.82144457
337,-5.32924927,-5.21749947,-3.83111926
337,-4.9160358,-5.32604778,-3.81986427
337,-4.82135246,-5.31617361,-3.8635396
337,-4.50727506,-5.39243596,-3.85262927
338,5.93405018,5.95953111,-2.16350433
338,5.60082691,6.09593712,-1.99930866
338,5.79491433,5.91725047,-2.36450605
338,6.03871385,5.77233746,-2.56195317
338,6.13826073,5.53771372,-2.98565999
338,6.35206327,5.33399391,-3.23439824
338,5.84614691,5.22533535,-3.62650135
338,5.89484088,5.09834763,-3.78412
338,5.51521081,4.89069522,-4.18051583
338,5.54343182,4.93003633,-4.12460091
338,5.43556612,5.19217823,-3.82817718
338,5.26606833,5.48094988,-3.46789843
338,5.09628065,5.55521134,-3.41271268
338,4.75217492,5.59773582,-3.466924
338,4.47058669,5.74804601,-3.31110717
338,4.32670626,5.82121141,-3.23007755
338,4.32631885,5.49148573,-3.76355228
338,4.21302766,5.50373569,-3.77776295
338,4.02912016,5.56869362,-3.73245215
338,4.0779162,5.48697985,-3.83871098
339,5.10782856,5.12925625,-4.02097652
339,4.99150333,5.06945282,-4.13181216
339,4.73303922,5.17270287,-4.07955022
339,4.78289874,5.45128662,-3.68299391
339,3.99060447,5.68918787,-3.5569524
339,3.64160771,5.72686035,-3.58995039
339,3.48196321,5.91355337,-3.31645437
339,3.44452369,6.01649665,-3.13617317
339,2.88548237,6.23265021,-2.84122671
339,3.15512961,6.10543456,-3.03890739
339,3.55766909,5.99061834,-3.15408301
339,3.66056541,5.81152254,-3.4461966
339,3.77285671,5.78883213,-3.45410055
339,3.91742569,5.63295771,-3.66513731
339,4.0185015,5.72852826,-3.48523678
339,4.36014235,5.78394618,-3.28530916
339,4.34135696,5.75207539,-3.34690657
339,3.86334217,5.70372317,-3.56877973
339,3.70446971,5.77372932,-3.49761002
339,3.78856046,5.57898804,-3.77976121
340,-12.34634551,0.34831669,-3.2818613
340,-12.50422989,0.44282249,-3.11688418
340,-12.8015281,0.46587386,-2.79520681
340,-12.49935901,0.10408339,-3.15129699
340,-12.59921731,-0.19203906,-3.04598946
340,-12.43819127,-0.39363707,-3.18871437
340,-12.3745715,-0.410597,-3.24790781
340,-12.24801484,-0.56449789,-3.34333295
340,-11.8142968,-0.80589786,-3.66825931
340,-11.36832869,-0.93120265,-3.97783073
340,-11.56477846,-1.33796416,-3.71131064
